hand_min_x,hand_min_y,hand_width,hand_height,object_min_x,object_min_y,object_width,object_height,handedness,picture_name,grasp
821,448,198,269,1115,696,282,404,left,frame_11460.jpg,precision
976,581,219,223,931,625,102,330,left,frame_11399.jpg,precision
519,403,271,307,615,296,136,163,left,frame_11190.jpg,precision
117,516,195,413,0,0,0,0,left,frame_3557.jpg,precision
928,587,204,203,1027,622,137,275,left,frame_11413.jpg,precision
536,393,227,348,1449,717,174,376,left,frame_11203.jpg,precision
457,826,282,254,0,0,0,0,left,frame_10575.jpg,precision
779,109,234,382,968,353,167,308,left,frame_8486.jpg,precision
690,398,227,270,0,0,0,0,left,frame_1492.jpg,precision
810,813,106,131,647,558,139,202,left,frame_889.jpg,precision
825,451,185,228,0,0,0,0,left,frame_1717.jpg,precision
790,723,136,167,155,687,159,105,left,frame_4355.jpg,precision
750,874,139,198,0,0,0,0,left,frame_3908.jpg,precision
234,156,417,424,714,587,71,213,left,frame_10833.jpg,precision
1181,762,228,192,1145,635,183,358,left,frame_10885.jpg,precision
1052,554,188,206,1003,543,167,325,left,frame_11330.jpg,precision
938,587,208,206,1194,807,399,464,left,frame_9866.jpg,precision
1133,678,199,200,1075,587,212,295,left,frame_10896.jpg,precision
983,659,200,205,894,597,179,326,left,frame_10992.jpg,precision
1453,779,178,301,893,200,178,281,left,frame_10625.jpg,precision
970,605,209,185,896,557,183,330,left,frame_11019.jpg,precision
747,754,152,178,123,740,163,107,left,frame_4325.jpg,precision
1124,644,224,173,1069,571,185,312,left,frame_11300.jpg,precision
990,672,197,179,945,595,190,310,left,frame_10927.jpg,precision
752,821,143,195,0,0,0,0,left,frame_3923.jpg,precision
955,601,204,192,923,588,143,321,left,frame_11390.jpg,precision
971,654,191,202,904,632,145,373,left,frame_10985.jpg,precision
956,648,190,197,892,586,180,327,left,frame_11002.jpg,precision
1009,673,196,179,965,589,197,307,left,frame_10918.jpg,precision
674,396,229,278,0,0,0,0,left,frame_1494.jpg,precision
976,570,222,202,901,525,188,333,left,frame_11037.jpg,precision
1052,818,264,228,1246,636,198,341,left,frame_10864.jpg,precision
766,486,123,128,0,0,0,0,left,frame_4263.jpg,precision
945,615,294,204,1190,773,384,493,left,frame_9889.jpg,precision
975,669,210,190,900,601,177,320,left,frame_10953.jpg,precision
471,392,204,453,620,305,136,176,left,frame_11221.jpg,precision
961,589,184,180,934,580,146,323,left,frame_11379.jpg,precision
970,605,206,169,915,575,148,376,left,frame_11023.jpg,precision
759,827,145,188,0,0,0,0,left,frame_3929.jpg,precision
819,876,193,204,1106,832,186,438,left,frame_2085.jpg,precision
967,574,212,188,940,573,146,320,left,frame_11371.jpg,precision
946,760,334,264,1188,638,151,323,left,frame_11277.jpg,precision
825,489,232,257,588,180,151,168,left,frame_11432.jpg,precision
395,304,371,299,676,125,143,249,left,frame_11525.jpg,precision
266,507,396,372,0,0,0,0,left,frame_1505.jpg,precision
116,543,209,432,0,0,0,0,left,frame_3562.jpg,precision
990,560,227,213,945,570,148,322,left,frame_11367.jpg,precision
363,601,209,271,0,0,0,0,left,frame_4280.jpg,precision
969,642,181,210,888,591,175,319,left,frame_11000.jpg,precision
189,526,177,392,0,0,0,0,left,frame_3549.jpg,precision
956,643,195,206,892,586,180,328,left,frame_11001.jpg,precision
984,672,209,197,912,601,184,321,left,frame_10946.jpg,precision
967,667,202,194,900,629,146,380,left,frame_10981.jpg,precision
774,734,139,171,139,712,160,106,left,frame_4340.jpg,precision
812,454,227,281,321,147,300,280,left,frame_11451.jpg,precision
945,614,180,230,893,575,179,325,left,frame_11009.jpg,precision
965,597,187,174,900,545,186,330,left,frame_11025.jpg,precision
837,442,171,222,0,0,0,0,left,frame_1719.jpg,precision
940,570,228,244,1002,587,190,329,left,frame_10743.jpg,precision
986,672,207,192,917,600,187,319,left,frame_10942.jpg,precision
972,529,146,200,903,510,188,335,left,frame_11047.jpg,precision
1153,683,174,207,1088,587,214,291,left,frame_10894.jpg,precision
883,832,190,248,290,196,314,234,left,frame_9788.jpg,precision
1001,558,216,274,947,142,130,161,left,frame_10644.jpg,precision
977,579,219,207,928,585,143,321,left,frame_11385.jpg,precision
749,849,143,194,0,0,0,0,left,frame_3911.jpg,precision
1052,577,178,255,737,223,205,225,left,frame_10650.jpg,precision
308,276,360,367,795,436,80,270,left,frame_10817.jpg,precision
956,424,201,238,1208,668,160,353,left,frame_11091.jpg,precision
179,145,441,452,802,434,81,315,left,frame_10835.jpg,precision
866,477,174,268,1002,750,145,203,left,frame_11463.jpg,precision
669,397,227,274,0,0,0,0,left,frame_1495.jpg,precision
907,492,201,201,910,488,190,333,left,frame_11060.jpg,precision
917,664,255,218,1214,815,415,519,left,frame_9845.jpg,precision
802,544,157,118,638,199,251,397,left,frame_766.jpg,precision
941,602,199,201,910,603,143,322,left,frame_11405.jpg,precision
696,241,217,265,1445,777,260,287,left,frame_8467.jpg,precision
964,541,221,187,904,503,189,334,left,frame_11052.jpg,precision
969,671,180,170,887,600,177,325,left,frame_10969.jpg,precision
854,474,180,261,999,723,146,255,left,frame_11462.jpg,precision
973,629,154,219,894,570,183,327,left,frame_11012.jpg,precision
955,429,197,251,710,57,163,115,left,frame_11090.jpg,precision
1041,660,200,195,1008,588,205,295,left,frame_10907.jpg,precision
847,510,222,265,609,184,150,169,left,frame_11444.jpg,precision
285,320,359,357,613,452,442,337,left,frame_10803.jpg,precision
748,753,154,181,1014,764,244,274,left,frame_4319.jpg,precision
1004,673,204,180,960,590,195,306,left,frame_10920.jpg,precision
894,493,211,204,912,496,191,332,left,frame_11061.jpg,precision
379,308,386,296,516,197,128,188,left,frame_11528.jpg,precision
844,432,180,235,0,0,0,0,left,frame_1721.jpg,precision
1189,765,213,212,1204,628,190,323,left,frame_10872.jpg,precision
794,675,158,217,0,0,0,0,left,frame_4395.jpg,precision
745,753,154,179,1008,758,243,274,left,frame_4321.jpg,precision
980,549,167,194,955,564,149,324,left,frame_11360.jpg,precision
821,755,149,241,197,629,156,104,left,frame_4433.jpg,precision
1033,666,258,184,1050,635,201,334,left,frame_10676.jpg,precision
1541,821,229,257,1352,663,221,381,left,frame_10845.jpg,precision
834,558,135,111,670,204,241,405,left,frame_771.jpg,precision
1067,805,271,234,1242,628,199,329,left,frame_10865.jpg,precision
1121,651,241,184,1073,576,186,306,left,frame_11299.jpg,precision
808,708,139,175,185,654,149,103,left,frame_4373.jpg,precision
754,752,150,174,0,0,0,0,left,frame_4329.jpg,precision
828,859,189,219,768,391,141,256,left,frame_2090.jpg,precision
928,875,181,193,1153,924,134,203,left,frame_2159.jpg,precision
872,552,214,219,931,511,75,133,left,frame_11421.jpg,precision
983,677,202,182,909,600,186,321,left,frame_10948.jpg,precision
256,656,336,366,1276,776,192,278,left,frame_10589.jpg,precision
320,705,330,363,1279,780,191,278,left,frame_10584.jpg,precision
508,379,220,387,636,295,132,152,left,frame_11214.jpg,precision
474,379,227,439,1447,720,179,377,left,frame_11218.jpg,precision
756,826,148,188,0,0,0,0,left,frame_3927.jpg,precision
810,704,141,178,0,0,0,0,left,frame_4377.jpg,precision
978,576,186,158,901,517,189,334,left,frame_11042.jpg,precision
887,779,285,226,137,136,273,270,left,frame_9834.jpg,precision
873,760,137,238,201,626,158,109,left,frame_4446.jpg,precision
1117,668,204,193,1062,588,212,295,left,frame_10898.jpg,precision
778,148,260,420,1186,661,201,190,left,frame_8491.jpg,precision
989,560,206,179,1089,609,140,344,left,frame_11355.jpg,precision
1088,603,183,203,1036,558,180,319,left,frame_11311.jpg,precision
233,550,174,375,544,926,157,128,left,frame_3546.jpg,precision
1037,550,181,200,996,559,141,300,left,frame_11325.jpg,precision
729,759,149,134,588,603,166,236,left,frame_894.jpg,precision
989,587,245,217,984,574,184,340,left,frame_10729.jpg,precision
982,585,179,170,901,532,189,332,left,frame_11033.jpg,precision
857,725,135,228,193,603,158,107,left,frame_4459.jpg,precision
988,678,211,183,931,598,189,313,left,frame_10934.jpg,precision
849,507,231,245,584,178,150,170,left,frame_11429.jpg,precision
130,514,189,416,0,0,0,0,left,frame_3554.jpg,precision
768,831,147,189,0,0,0,0,left,frame_3937.jpg,precision
983,681,215,180,947,628,157,357,left,frame_10933.jpg,precision
780,123,237,398,1189,662,207,203,left,frame_8489.jpg,precision
792,778,157,181,163,773,166,108,left,frame_4312.jpg,precision
892,772,109,211,592,749,31,83,left,frame_4449.jpg,precision
362,759,172,273,0,0,0,0,left,frame_4285.jpg,precision
914,462,225,262,1151,604,262,489,left,frame_11085.jpg,precision
972,676,192,173,890,599,178,324,left,frame_10966.jpg,precision
1038,550,178,198,1008,545,169,329,left,frame_11327.jpg,precision
970,674,189,182,894,599,181,324,left,frame_10963.jpg,precision
760,826,146,187,0,0,0,0,left,frame_3930.jpg,precision
688,401,262,267,0,0,0,0,left,frame_1489.jpg,precision
1047,562,236,213,1022,551,176,323,left,frame_11317.jpg,precision
576,246,278,307,877,475,240,376,left,frame_8461.jpg,precision
868,757,143,239,597,754,30,82,left,frame_4445.jpg,precision
1063,843,235,161,0,0,0,0,left,frame_808.jpg,precision
789,723,135,168,0,0,0,0,left,frame_4354.jpg,precision
146,515,189,396,0,0,0,0,left,frame_3552.jpg,precision
796,466,215,243,0,0,0,0,left,frame_1714.jpg,precision
758,828,145,188,0,0,0,0,left,frame_3928.jpg,precision
684,399,276,266,0,0,0,0,left,frame_1487.jpg,precision
794,748,130,231,183,645,158,106,left,frame_4428.jpg,precision
959,664,206,194,884,598,181,327,left,frame_10978.jpg,precision
893,817,187,263,282,192,315,236,left,frame_9789.jpg,precision
384,306,382,298,512,197,127,188,left,frame_11527.jpg,precision
986,679,217,181,948,627,155,360,left,frame_10932.jpg,precision
863,543,217,221,581,176,150,167,left,frame_11422.jpg,precision
1068,584,226,208,1027,555,178,322,left,frame_11314.jpg,precision
973,489,203,167,1251,714,164,350,left,frame_10699.jpg,precision
793,728,134,227,180,650,159,109,left,frame_4426.jpg,precision
1015,668,208,186,974,587,200,305,left,frame_10915.jpg,precision
687,501,337,547,1532,679,373,218,left,frame_8506.jpg,precision
964,573,231,245,988,579,186,333,left,frame_10737.jpg,precision
764,751,136,170,0,0,0,0,left,frame_4333.jpg,precision
597,593,112,108,0,0,0,0,left,frame_6343.jpg,precision
967,674,198,178,879,602,164,319,left,frame_10973.jpg,precision
960,582,203,184,926,586,122,301,left,frame_11373.jpg,precision
976,670,207,191,900,599,183,322,left,frame_10956.jpg,precision
563,768,152,135,0,0,0,0,left,frame_6356.jpg,precision
994,673,184,180,966,625,159,358,left,frame_10923.jpg,precision
978,564,235,296,961,150,127,159,left,frame_10642.jpg,precision
115,541,462,412,0,0,0,0,left,frame_1507.jpg,precision
872,878,95,158,690,475,128,222,left,frame_882.jpg,precision
1000,553,234,199,954,569,131,298,left,frame_11352.jpg,precision
743,833,150,195,0,0,0,0,left,frame_3914.jpg,precision
865,832,199,248,1102,827,248,501,left,frame_9787.jpg,precision
948,489,142,135,683,264,387,505,left,frame_786.jpg,precision
996,571,234,169,1006,578,189,300,left,frame_10694.jpg,precision
212,676,511,362,0,0,0,0,left,frame_1696.jpg,precision
1195,781,235,187,1157,637,185,351,left,frame_10882.jpg,precision
886,767,112,206,192,614,159,107,left,frame_4453.jpg,precision
955,595,222,189,925,587,144,321,left,frame_11388.jpg,precision
132,165,482,461,1403,669,223,376,left,frame_10838.jpg,precision
1055,579,235,210,1025,555,177,321,left,frame_11315.jpg,precision
1008,623,269,179,1014,602,193,337,left,frame_10691.jpg,precision
1021,558,204,189,978,558,136,300,left,frame_11339.jpg,precision
234,162,411,425,809,423,78,323,left,frame_10832.jpg,precision
936,604,282,202,432,81,221,162,left,frame_9873.jpg,precision
970,568,160,197,900,539,187,333,left,frame_11028.jpg,precision
942,639,232,220,426,87,214,174,left,frame_9857.jpg,precision
129,563,187,424,0,0,0,0,left,frame_3564.jpg,precision
1078,879,240,172,0,0,0,0,left,frame_809.jpg,precision
819,456,186,226,0,0,0,0,left,frame_1716.jpg,precision
875,751,120,210,0,0,0,0,left,frame_4457.jpg,precision
790,430,219,280,1113,692,266,389,left,frame_11458.jpg,precision
961,669,205,188,884,598,179,326,left,frame_10976.jpg,precision
889,773,112,205,0,0,0,0,left,frame_4451.jpg,precision
679,670,103,94,0,0,0,0,left,frame_6329.jpg,precision
915,862,174,215,1156,841,191,410,left,frame_2155.jpg,precision
281,208,387,369,794,374,106,421,left,frame_10828.jpg,precision
1007,531,176,207,971,561,132,299,left,frame_11343.jpg,precision
906,813,191,267,263,187,324,243,left,frame_9791.jpg,precision
804,707,140,174,0,0,0,0,left,frame_4369.jpg,precision
877,761,131,231,594,752,31,84,left,frame_4447.jpg,precision
1043,759,221,174,1177,1041,253,75,left,frame_806.jpg,precision
965,670,202,186,884,598,179,327,left,frame_10979.jpg,precision
792,721,137,171,158,683,158,104,left,frame_4358.jpg,precision
1140,684,196,199,1082,586,214,293,left,frame_10895.jpg,precision
988,571,240,218,975,573,184,343,left,frame_10721.jpg,precision
1004,670,190,185,961,589,195,307,left,frame_10919.jpg,precision
596,737,143,157,470,721,173,191,left,frame_906.jpg,precision
792,721,136,172,156,685,159,105,left,frame_4356.jpg,precision
846,431,192,240,1291,1027,103,104,left,frame_1724.jpg,precision
914,643,307,404,1169,690,211,281,left,frame_10635.jpg,precision
1019,664,204,200,976,587,198,303,left,frame_10914.jpg,precision
842,499,232,251,584,179,149,171,left,frame_11430.jpg,precision
813,915,201,165,1068,888,210,380,left,frame_2080.jpg,precision
960,586,224,195,924,587,141,318,left,frame_11387.jpg,precision
969,676,199,183,894,600,181,322,left,frame_10961.jpg,precision
888,764,111,207,0,0,0,0,left,frame_4454.jpg,precision
991,580,248,215,976,573,182,343,left,frame_10722.jpg,precision
586,596,117,94,0,0,0,0,left,frame_6344.jpg,precision
173,528,184,394,519,908,208,188,left,frame_3550.jpg,precision
745,753,156,182,1011,760,244,271,left,frame_4320.jpg,precision
871,434,241,257,1106,576,235,474,left,frame_11077.jpg,precision
769,144,231,345,954,374,170,350,left,frame_8483.jpg,precision
987,562,233,213,946,570,148,325,left,frame_11366.jpg,precision
949,647,188,193,893,583,183,326,left,frame_11003.jpg,precision
898,698,273,226,122,121,244,240,left,frame_9840.jpg,precision
989,597,267,206,979,575,184,341,left,frame_10725.jpg,precision
219,540,195,380,540,926,162,131,left,frame_3547.jpg,precision
847,685,143,166,0,0,0,0,left,frame_4411.jpg,precision
589,426,266,278,0,0,0,0,left,frame_1499.jpg,precision
497,511,193,220,0,0,0,0,left,frame_4276.jpg,precision
1461,823,164,248,1264,761,193,280,left,frame_10612.jpg,precision
812,805,156,174,192,781,162,106,left,frame_4309.jpg,precision
493,627,127,305,0,0,0,0,left,frame_3534.jpg,precision
1006,621,201,174,0,0,0,0,left,frame_801.jpg,precision
802,762,143,240,0,0,0,0,left,frame_4431.jpg,precision
1005,558,205,190,978,553,155,322,left,frame_11347.jpg,precision
985,680,204,181,919,599,187,317,left,frame_10940.jpg,precision
984,658,194,208,894,598,179,326,left,frame_10991.jpg,precision
601,256,272,284,883,477,243,373,left,frame_8463.jpg,precision
890,561,212,222,1017,652,128,333,left,frame_11419.jpg,precision
990,668,203,191,925,598,188,316,left,frame_10937.jpg,precision
1022,674,287,159,1025,611,195,347,left,frame_10688.jpg,precision
827,661,143,203,0,0,0,0,left,frame_4419.jpg,precision
137,579,186,402,0,0,0,0,left,frame_3565.jpg,precision
826,666,139,211,174,659,159,108,left,frame_4420.jpg,precision
744,472,103,144,0,0,0,0,left,frame_4269.jpg,precision
879,757,119,203,0,0,0,0,left,frame_4456.jpg,precision
745,828,149,195,0,0,0,0,left,frame_3917.jpg,precision
975,670,215,189,897,602,176,318,left,frame_10955.jpg,precision
880,843,179,235,1086,891,123,200,left,frame_2149.jpg,precision
1011,551,202,191,976,560,133,295,left,frame_11340.jpg,precision
958,599,196,184,917,599,125,299,left,frame_11389.jpg,precision
971,672,202,189,894,600,181,323,left,frame_10962.jpg,precision
1088,590,179,226,1043,559,181,321,left,frame_11309.jpg,precision
847,504,223,269,611,184,151,169,left,frame_11445.jpg,precision
749,295,201,188,1206,674,245,229,left,frame_8475.jpg,precision
317,275,351,367,794,436,81,252,left,frame_10816.jpg,precision
973,536,150,193,902,509,189,335,left,frame_11048.jpg,precision
312,289,362,358,793,424,82,232,left,frame_10814.jpg,precision
760,197,222,313,1249,666,239,211,left,frame_8480.jpg,precision
880,459,232,239,924,494,191,331,left,frame_11067.jpg,precision
261,189,385,393,810,392,79,261,left,frame_10830.jpg,precision
845,847,184,233,107,158,214,284,left,frame_9785.jpg,precision
908,574,212,213,900,608,143,324,left,frame_11417.jpg,precision
152,601,387,424,563,542,311,622,left,frame_9702.jpg,precision
875,555,219,222,895,611,134,301,left,frame_11420.jpg,precision
832,456,197,269,1121,718,234,408,left,frame_11461.jpg,precision
1011,669,206,186,970,587,198,305,left,frame_10916.jpg,precision
384,800,175,267,0,0,0,0,left,frame_4286.jpg,precision
967,595,230,231,995,586,187,337,left,frame_10740.jpg,precision
979,511,168,157,1057,222,101,352,left,frame_793.jpg,precision
1013,552,229,209,954,570,127,295,left,frame_11351.jpg,precision
777,725,150,174,146,697,160,105,left,frame_4349.jpg,precision
708,465,152,146,0,0,0,0,left,frame_4268.jpg,precision
993,592,245,204,978,574,183,342,left,frame_10723.jpg,precision
294,354,315,311,618,393,421,448,left,frame_10802.jpg,precision
462,398,282,287,552,302,143,154,left,frame_11160.jpg,precision
930,882,187,198,1198,941,202,270,left,frame_2161.jpg,precision
309,290,352,358,689,585,95,201,left,frame_10813.jpg,precision
977,593,213,164,900,531,187,333,left,frame_11034.jpg,precision
944,615,181,229,894,575,181,325,left,frame_11008.jpg,precision
519,406,267,324,608,299,144,167,left,frame_11185.jpg,precision
966,586,181,183,901,544,187,331,left,frame_11026.jpg,precision
390,308,380,297,692,129,142,256,left,frame_11530.jpg,precision
163,521,183,405,521,928,202,151,left,frame_3551.jpg,precision
1037,703,271,147,1031,620,194,349,left,frame_10686.jpg,precision
204,592,372,396,1283,770,191,278,left,frame_10595.jpg,precision
941,608,279,204,428,82,216,163,left,frame_9870.jpg,precision
1033,661,195,193,993,588,202,302,left,frame_10910.jpg,precision
784,773,160,180,0,0,0,0,left,frame_4313.jpg,precision
772,122,231,365,961,363,161,340,left,frame_8484.jpg,precision
967,590,196,184,926,591,133,302,left,frame_11380.jpg,precision
472,394,277,294,567,297,146,152,left,frame_11164.jpg,precision
