col1,col2,col3,col4,col5,col6
1111,322,278,323,precision09156.png,precision
592,651,228,250,precision2761.png,precision
526,355,179,96,precision07306.png,precision
193,734,591,219,precision2523.png,precision
998,665,172,102,precision6771.png,precision
739,733,213,204,precision2833.png,precision
1158,316,202,92,precision08504.png,precision
1186,633,206,200,precision3840.png,precision
1118,671,131,103,precision0331.png,precision
553,486,157,61,precision07578.png,precision
1187,758,106,176,precision0903.png,precision
716,733,160,171,precision2397.png,precision
371,422,260,358,precision1957.png,precision
1225,421,217,190,precision0154.png,precision
550,408,193,105,precision07359.png,precision
1278,341,194,127,precision0159.png,precision
-99,540,841,242,precision5133.png,precision
1139,321,207,72,precision08130.png,precision
665,430,157,93,precision07952.png,precision
-87,660,874,288,precision6558.png,precision
573,661,209,175,precision1306.png,precision
1320,547,173,68,precision08853.png,precision
1143,282,207,97,precision08111.png,precision
1133,302,267,344,precision09151.png,precision
625,657,225,244,precision2686.png,precision
725,748,150,191,precision1880.png,precision
1049,679,168,177,precision09845.png,precision
1225,793,164,141,precision3585.png,precision
1266,439,177,121,precision08823.png,precision
788,731,197,137,precision1537.png,precision
729,683,238,195,precision2901.png,precision
1091,337,197,102,precision08782.png,precision
967,795,138,145,precision6154.png,precision
561,853,251,204,precision6574.png,precision
1127,629,176,264,precision09819.png,precision
552,407,192,103,precision07358.png,precision
1150,576,195,205,precision09486.png,precision
578,654,229,250,precision2748.png,precision
1087,581,233,248,precision4239.png,precision
985,784,139,87,precision6442.png,precision
991,682,137,208,precision0496.png,precision
1155,774,125,157,precision0875.png,precision
494,553,221,159,precision1343.png,precision
565,421,147,109,precision07845.png,precision
921,522,254,208,precision0098.png,precision
705,361,152,148,precision07725.png,precision
470,697,192,195,precision5303.png,precision
1046,730,195,190,precision3788.png,precision
1478,503,178,214,precision5798.png,precision
1168,769,114,145,precision0965.png,precision
626,645,213,260,precision5167.png,precision
1183,365,279,310,precision09212.png,precision
677,532,250,273,precision5183.png,precision
1200,539,202,202,precision09342.png,precision
1148,693,186,165,precision4071.png,precision
533,448,143,154,precision07210.png,precision
613,597,160,139,precision1378.png,precision
472,800,233,172,precision5107.png,precision
1274,358,241,276,precision09128.png,precision
-190,596,919,322,precision6550.png,precision
-183,506,872,320,precision5147.png,precision
489,451,178,100,precision07140.png,precision
1250,647,180,189,precision4064.png,precision
526,464,200,122,precision07932.png,precision
1403,549,195,257,precision09507.png,precision
1185,663,198,184,precision4067.png,precision
1025,268,202,84,precision08167.png,precision
1056,694,171,190,precision09852.png,precision
1173,236,310,397,precision09194.png,precision
609,842,267,217,precision6566.png,precision
699,729,165,174,precision2394.png,precision
633,573,227,249,precision5190.png,precision
1484,507,156,204,precision3302.png,precision
489,609,217,191,precision1329.png,precision
1212,466,235,136,precision08945.png,precision
522,450,140,147,precision07208.png,precision
444,450,320,414,precision2149.png,precision
1254,391,226,270,precision09464.png,precision
728,654,170,223,precision2338.png,precision
1018,690,124,186,precision0519.png,precision
1151,357,144,49,precision09005.png,precision
1346,565,78,114,precision5544.png,precision
541,381,197,143,precision08044.png,precision
1120,574,229,244,precision4233.png,precision
1139,286,275,367,precision09173.png,precision
1265,407,199,315,precision09318.png,precision
535,345,176,104,precision07305.png,precision
1136,268,321,322,precision09081.png,precision
1156,524,209,227,precision09328.png,precision
1149,449,244,112,precision08908.png,precision
676,385,140,111,precision07026.png,precision
681,660,216,228,precision2949.png,precision
499,573,259,276,precision2622.png,precision
487,364,139,100,precision07812.png,precision
1120,806,118,67,precision5612.png,precision
1057,558,230,228,precision0120.png,precision
570,424,145,104,precision07846.png,precision
530,561,226,163,precision1347.png,precision
1326,542,169,69,precision08855.png,precision
556,413,199,89,precision07348.png,precision
1375,693,194,166,precision3563.png,precision
944,710,199,137,precision6132.png,precision
1129,400,296,293,precision09222.png,precision
847,746,137,131,precision6188.png,precision
1142,632,185,203,precision3780.png,precision
546,392,155,119,precision07085.png,precision
557,431,177,88,precision07342.png,precision
1046,774,94,150,precision6164.png,precision
360,395,243,117,precision07105.png,precision
655,462,163,114,precision06889.png,precision
791,536,142,155,precision1594.png,precision
734,701,130,159,precision2462.png,precision
685,784,247,151,precision2886.png,precision
483,481,164,118,precision07199.png,precision
1446,260,185,248,precision09247.png,precision
918,758,157,151,precision1024.png,precision
1164,552,212,226,precision09765.png,precision
1186,817,107,105,precision6716.png,precision
727,715,238,212,precision2824.png,precision
436,777,506,173,precision2416.png,precision
1154,579,196,209,precision09489.png,precision
1157,675,160,165,precision3520.png,precision
1163,747,119,178,precision0900.png,precision
478,830,164,156,precision5310.png,precision
1525,520,152,198,precision3750.png,precision
1062,555,232,223,precision0121.png,precision
556,264,173,128,precision08061.png,precision
-118,640,887,307,precision6557.png,precision
600,617,238,268,precision2611.png,precision
1109,677,139,96,precision0330.png,precision
534,384,188,129,precision06941.png,precision
361,357,277,364,precision2048.png,precision
1114,640,174,252,precision09814.png,precision
1161,710,125,79,precision0318.png,precision
1166,212,236,118,precision08774.png,precision
642,674,232,231,precision2931.png,precision
1264,880,107,104,precision6711.png,precision
1288,354,187,127,precision0158.png,precision
554,539,228,209,precision1913.png,precision
532,438,265,343,precision2064.png,precision
1179,309,210,91,precision08989.png,precision
1099,849,292,211,precision1507.png,precision
1396,730,144,96,precision3375.png,precision
1229,488,202,198,precision09373.png,precision
590,655,222,251,precision2754.png,precision
487,461,154,92,precision07193.png,precision
-82,521,824,240,precision5134.png,precision
-106,536,855,267,precision5132.png,precision
1250,821,178,149,precision4111.png,precision
1141,689,152,152,precision0254.png,precision
1109,715,167,147,precision4079.png,precision
1167,236,228,82,precision08637.png,precision
1029,718,121,169,precision0472.png,precision
1168,359,262,290,precision09063.png,precision
762,741,149,154,precision2447.png,precision
690,757,159,201,precision2295.png,precision
1304,493,170,270,precision09350.png,precision
619,641,208,257,precision2558.png,precision
637,592,191,165,precision1392.png,precision
1218,483,203,229,precision09375.png,precision
946,730,175,169,precision2996.png,precision
540,449,177,125,precision07925.png,precision
1177,750,116,166,precision0911.png,precision
595,637,241,246,precision2670.png,precision
570,653,235,260,precision2746.png,precision
812,706,145,159,precision2360.png,precision
884,797,114,104,precision6192.png,precision
579,662,206,172,precision1305.png,precision
958,783,147,148,precision6152.png,precision
952,746,152,169,precision6150.png,precision
385,413,205,126,precision07124.png,precision
1134,245,209,131,precision08718.png,precision
1165,776,112,156,precision0886.png,precision
598,395,156,124,precision07333.png,precision
572,661,209,174,precision1307.png,precision
1325,552,181,155,precision5764.png,precision
558,370,223,250,precision1626.png,precision
1053,650,165,168,precision4097.png,precision
639,450,145,61,precision07595.png,precision
531,448,160,106,precision07165.png,precision
286,403,272,337,precision1995.png,precision
1227,180,211,111,precision08459.png,precision
823,740,183,125,precision1539.png,precision
1154,334,311,306,precision09208.png,precision
1165,826,95,146,precision1216.png,precision
1020,771,103,152,precision6160.png,precision
1390,712,229,183,precision4130.png,precision
1141,382,318,288,precision09257.png,precision
1187,787,187,168,precision4004.png,precision
884,755,145,143,precision1069.png,precision
1236,327,279,320,precision09108.png,precision
385,391,208,131,precision07120.png,precision
1154,927,144,104,precision2486.png,precision
731,686,153,193,precision1889.png,precision
1183,329,194,97,precision08559.png,precision
494,875,186,148,precision5103.png,precision
594,655,199,177,precision1292.png,precision
1226,565,212,205,precision3775.png,precision
1142,406,282,289,precision09218.png,precision
1366,410,216,225,precision5668.png,precision
1299,586,168,193,precision09696.png,precision
473,777,476,205,precision2418.png,precision
1052,571,200,188,precision09796.png,precision
633,469,155,129,precision07896.png,precision
702,767,241,161,precision2889.png,precision
575,619,190,255,precision2782.png,precision
1366,492,265,229,precision4024.png,precision
1299,597,182,209,precision09670.png,precision
1170,397,207,227,precision5323.png,precision
1156,530,207,233,precision09329.png,precision
713,377,147,143,precision07726.png,precision
723,555,146,206,precision1788.png,precision
385,322,285,353,precision2030.png,precision
590,650,229,249,precision2762.png,precision
1067,583,213,278,precision09835.png,precision
1260,563,236,135,precision5898.png,precision
580,401,191,102,precision07368.png,precision
531,437,259,345,precision2065.png,precision
878,785,158,135,precision1549.png,precision
941,756,156,161,precision1010.png,precision
1150,700,144,100,precision6801.png,precision
1149,300,281,117,precision08617.png,precision
1235,572,193,178,precision3537.png,precision
513,560,139,66,precision07568.png,precision
623,463,140,107,precision07978.png,precision
530,621,227,259,precision2732.png,precision
723,662,149,189,precision2467.png,precision
621,431,139,107,precision07681.png,precision
552,453,156,113,precision07162.png,precision
1150,769,122,156,precision0933.png,precision
1110,783,124,144,precision0646.png,precision
1084,707,177,108,precision6866.png,precision
562,619,197,260,precision2780.png,precision
592,655,201,178,precision1290.png,precision
608,656,212,242,precision2752.png,precision
649,443,126,92,precision07973.png,precision
1193,774,99,151,precision0916.png,precision
1287,291,233,279,precision09091.png,precision
712,710,200,222,precision2840.png,precision
613,396,147,99,precision07279.png,precision
1250,302,253,293,precision09094.png,precision
1473,565,164,244,precision09511.png,precision
1168,348,268,246,precision5693.png,precision
1295,673,93,202,precision09749.png,precision
959,718,143,146,precision6148.png,precision
537,540,240,205,precision1912.png,precision
616,334,149,70,precision07760.png,precision
1126,590,162,188,precision09596.png,precision
730,601,207,171,precision1589.png,precision
1176,392,171,70,precision08275.png,precision
1110,807,181,164,precision4484.png,precision
