hand_min_x,hand_min_y,hand_width,hand_length,object_min_x,object_min_y,object_width,object_height,picture_name,grasp
986,709,221,222,160,662,228,137,precision0053.png,precision
671,499,138,87,846,653,257,124,precision07735.png,precision
992,522,100,199,1089,532,348,44,precision6098.png,precision
1184,468,211,269,1438,516,127,116,precision09325.png,precision
904,617,187,135,1095,618,68,247,precision4693.png,precision
1144,341,219,230,1400,379,54,304,precision5699.png,precision
1302,358,251,263,102,1042,106,43,precision09136.png,precision
1245,382,218,276,1572,412,135,113,precision09466.png,precision
1244,523,223,95,1814,566,210,175,precision08958.png,precision
615,358,147,112,912,615,165,312,precision08015.png,precision
1233,530,213,143,1469,552,190,275,precision5904.png,precision
615,639,201,256,0,0,0,0,precision2556.png,precision
554,648,250,242,0,0,0,0,precision2788.png,precision
1101,701,221,207,1001,599,40,57,precision5224.png,precision
1143,226,202,137,271,986,144,77,precision08720.png,precision
1101,705,225,204,1302,745,219,70,precision5223.png,precision
727,674,175,193,0,0,0,0,precision2348.png,precision
-203,573,926,349,0,0,0,0,precision6549.png,precision
1330,272,239,257,1518,468,175,139,precision09241.png,precision
1114,357,292,317,1451,474,172,141,precision09271.png,precision
850,766,180,113,1068,1027,53,31,precision1541.png,precision
677,718,201,143,0,0,0,0,precision1495.png,precision
1187,234,230,81,1338,416,183,308,precision08668.png,precision
739,562,150,202,0,0,0,0,precision1781.png,precision
981,466,204,160,239,640,222,137,precision0191.png,precision
1035,704,115,184,325,789,192,111,precision0505.png,precision
679,685,175,261,0,0,0,0,precision2327.png,precision
-297,510,971,406,0,0,0,0,precision6546.png,precision
624,730,182,214,972,740,158,116,precision2300.png,precision
-158,582,940,379,1494,598,185,56,precision5123.png,precision
470,546,223,160,0,0,0,0,precision1341.png,precision
1049,636,165,159,0,0,0,0,precision4092.png,precision
674,701,186,145,287,1034,62,25,precision1527.png,precision
1147,314,188,82,404,891,114,62,precision08711.png,precision
579,461,191,288,0,0,0,0,precision1923.png,precision
538,414,235,123,887,671,142,323,precision06928.png,precision
494,363,270,359,0,0,0,0,precision2010.png,precision
1050,594,187,208,1252,694,125,103,precision09782.png,precision
1271,670,92,159,1394,682,70,71,precision09744.png,precision
787,710,142,181,0,0,0,0,precision2370.png,precision
1180,199,221,106,1421,449,180,348,precision08771.png,precision
1122,658,191,159,0,0,0,0,precision3529.png,precision
943,704,183,191,367,818,113,35,precision2955.png,precision
741,563,148,201,0,0,0,0,precision1780.png,precision
648,392,212,142,981,681,178,283,precision07481.png,precision
433,399,261,340,0,0,0,0,precision2072.png,precision
1136,766,130,158,335,796,187,110,precision0932.png,precision
375,445,209,105,709,678,72,305,precision07129.png,precision
477,579,270,277,0,0,0,0,precision2624.png,precision
1131,485,233,237,1379,564,149,130,precision09383.png,precision
583,397,158,115,845,651,126,286,precision07327.png,precision
530,694,246,210,1522,619,220,74,precision5116.png,precision
1190,891,112,74,0,0,0,0,precision5636.png,precision
681,507,130,88,852,658,249,119,precision07736.png,precision
1347,675,195,160,0,0,0,0,precision3568.png,precision
1154,388,283,292,1459,490,163,135,precision09216.png,precision
912,457,209,208,232,727,99,39,precision5410.png,precision
862,796,182,114,1230,811,129,112,precision1545.png,precision
766,709,164,169,0,0,0,0,precision2353.png,precision
1209,611,157,146,1444,575,119,104,precision09334.png,precision
559,363,181,104,851,597,190,241,precision08008.png,precision
614,553,197,204,0,0,0,0,precision1748.png,precision
985,521,103,196,1080,533,341,61,precision6097.png,precision
587,392,148,107,834,626,189,224,precision07466.png,precision
1474,592,147,128,270,983,105,42,precision3244.png,precision
1227,523,217,160,1468,552,207,251,precision5906.png,precision
648,659,186,188,0,0,0,0,precision1846.png,precision
1133,261,209,118,325,958,132,74,precision08717.png,precision
674,661,178,203,1027,705,97,138,precision1895.png,precision
1157,399,197,209,1343,404,102,116,precision5321.png,precision
-225,528,830,324,74,726,110,39,precision5398.png,precision
-205,557,947,352,1415,570,118,31,precision5127.png,precision
1183,270,284,307,1493,370,180,138,precision09086.png,precision
641,358,154,130,941,616,206,332,precision07016.png,precision
1107,681,180,167,0,0,0,0,precision3523.png,precision
651,549,235,259,294,651,43,34,precision5187.png,precision
629,691,252,196,0,0,0,0,precision2791.png,precision
710,723,208,182,0,0,0,0,precision2921.png,precision
983,254,281,206,227,642,225,137,precision0179.png,precision
619,502,156,83,952,697,148,286,precision07940.png,precision
646,350,169,169,934,643,94,313,precision06970.png,precision
519,431,261,336,0,0,0,0,precision2061.png,precision
1182,763,177,141,0,0,0,0,precision4107.png,precision
1039,663,167,105,1186,659,100,104,precision6767.png,precision
1529,541,171,181,1715,565,211,261,precision5918.png,precision
1419,626,181,182,1655,658,93,66,precision3548.png,precision
1149,311,263,63,0,0,0,0,precision08250.png,precision
1151,290,190,90,366,926,123,67,precision08714.png,precision
1140,808,184,162,552,1050,97,59,precision4482.png,precision
878,790,152,129,778,848,40,37,precision1551.png,precision
1211,780,95,146,1653,1016,136,45,precision0880.png,precision
1161,754,102,155,1654,1015,134,45,precision0991.png,precision
880,787,154,131,788,850,39,36,precision1550.png,precision
578,434,142,76,809,655,131,279,precision07317.png,precision
490,573,263,278,960,637,148,115,precision2623.png,precision
1047,584,160,206,1614,930,111,60,precision0408.png,precision
635,733,179,212,980,747,152,116,precision2299.png,precision
527,350,199,108,886,601,158,361,precision07061.png,precision
1193,468,222,109,1155,990,58,58,precision08897.png,precision
1163,206,231,96,1392,449,139,333,precision08767.png,precision
593,408,141,130,803,623,225,219,precision07868.png,precision
383,338,264,421,0,0,0,0,precision2096.png,precision
1110,294,159,111,1245,418,116,106,precision08404.png,precision
984,558,166,131,1151,560,75,234,precision4702.png,precision
1395,598,150,206,1539,625,186,343,precision5872.png,precision
1106,665,145,118,1539,705,50,38,precision0328.png,precision
629,712,174,219,963,723,144,124,precision2302.png,precision
1056,722,210,198,0,0,0,0,precision5233.png,precision
1046,223,271,205,221,643,224,136,precision0174.png,precision
612,435,159,299,0,0,0,0,precision1937.png,precision
972,753,133,165,334,803,186,109,precision1020.png,precision
939,703,187,193,372,818,112,35,precision2961.png,precision
771,745,204,173,1197,783,118,162,precision2908.png,precision
695,695,154,185,0,0,0,0,precision1850.png,precision
1218,774,99,164,1651,1017,140,45,precision0866.png,precision
592,402,151,111,841,653,126,285,precision07326.png,precision
1134,415,249,243,0,0,0,0,precision4155.png,precision
1372,587,151,207,1514,614,196,327,precision5877.png,precision
1137,274,243,76,1329,456,160,276,precision08261.png,precision
541,379,174,129,881,619,224,338,precision07070.png,precision
737,758,203,165,0,0,0,0,precision2914.png,precision
-364,589,1035,445,1483,601,183,51,precision5101.png,precision
1628,457,112,143,1742,513,114,218,precision6256.png,precision
952,733,172,163,437,825,105,35,precision2998.png,precision
1411,258,202,204,1524,460,177,140,precision09243.png,precision
1218,451,240,263,1485,530,142,114,precision09354.png,precision
1125,289,167,66,1236,385,213,111,precision08395.png,precision
1423,254,201,219,1529,458,178,142,precision09244.png,precision
1153,391,173,56,1347,548,120,245,precision08576.png,precision
1109,667,145,116,1540,705,51,39,precision0326.png,precision
500,426,161,107,782,665,121,277,precision07171.png,precision
623,400,164,113,912,667,99,310,precision07032.png,precision
913,469,210,209,218,725,100,39,precision5409.png,precision
579,661,206,173,0,0,0,0,precision1304.png,precision
729,738,159,184,1034,759,142,53,precision2401.png,precision
973,697,163,163,1164,674,53,129,precision6139.png,precision
581,350,166,103,876,599,123,332,precision07052.png,precision
1268,392,232,258,1624,398,141,115,precision09461.png,precision
1127,324,294,355,1463,472,174,143,precision09270.png,precision
1155,654,172,162,234,620,224,139,precision0264.png,precision
558,405,165,118,841,652,108,352,precision06953.png,precision
628,401,164,116,919,664,108,311,precision07029.png,precision
609,599,175,153,0,0,0,0,precision1375.png,precision
664,400,239,145,1062,688,205,258,precision07489.png,precision
585,472,136,113,742,709,244,244,precision07991.png,precision
1141,326,189,74,1256,517,261,217,precision08128.png,precision
1123,557,197,205,0,0,0,0,precision09480.png,precision
-229,539,882,316,1430,530,278,210,precision5297.png,precision
535,419,170,85,776,664,104,310,precision07523.png,precision
1068,810,177,157,408,909,51,57,precision4435.png,precision
1296,881,192,136,0,0,0,0,precision4121.png,precision
951,533,113,181,1049,556,335,179,precision6094.png,precision
937,717,178,167,415,822,109,35,precision2990.png,precision
582,299,154,135,863,544,182,303,precision07291.png,precision
-177,616,919,311,0,0,0,0,precision6553.png,precision
949,455,215,205,240,639,221,137,precision0194.png,precision
1114,729,106,96,0,0,0,0,precision5600.png,precision
1286,415,199,131,1448,609,146,293,precision08833.png,precision
511,562,141,61,760,737,105,229,precision07569.png,precision
275,795,185,239,54,596,88,30,precision5346.png,precision
1558,503,135,198,1699,527,110,200,precision5806.png,precision
1149,349,246,117,1399,561,129,324,precision08546.png,precision
1142,503,191,253,194,659,221,134,precision0132.png,precision
1054,793,181,159,424,896,70,53,precision4433.png,precision
-162,622,911,310,0,0,0,0,precision6555.png,precision
639,377,155,109,882,627,181,243,precision07472.png,precision
995,236,280,203,224,643,224,138,precision0177.png,precision
1053,666,163,106,1196,657,97,107,precision6766.png,precision
1190,319,310,306,1507,431,186,144,precision09205.png,precision
1132,292,216,77,1316,485,233,248,precision08200.png,precision
1242,420,286,352,1558,514,175,131,precision09414.png,precision
583,353,159,100,803,583,201,292,precision07784.png,precision
682,510,133,101,860,663,242,115,precision07737.png,precision
1153,673,101,153,710,708,29,37,precision6056.png,precision
1192,822,185,159,534,732,95,40,precision4670.png,precision
694,771,242,159,0,0,0,0,precision2887.png,precision
663,425,162,137,912,589,184,121,precision07729.png,precision
1290,363,236,276,368,927,65,36,precision09125.png,precision
564,415,235,137,915,677,144,316,precision06924.png,precision
710,376,138,139,946,549,126,156,precision07693.png,precision
783,573,200,175,1620,931,112,60,precision0391.png,precision
537,565,225,164,0,0,0,0,precision1348.png,precision
1135,238,160,91,0,0,0,0,precision08386.png,precision
1167,251,238,79,1355,435,147,296,precision08257.png,precision
615,682,195,229,980,731,169,98,precision2529.png,precision
1004,722,122,183,1654,1020,134,45,precision0632.png,precision
549,569,207,177,0,0,0,0,precision1418.png,precision
648,374,164,112,920,629,166,347,precision07020.png,precision
1197,471,223,106,1312,670,307,221,precision08896.png,precision
650,694,192,146,320,1028,59,24,precision1525.png,precision
627,513,231,158,0,0,0,0,precision1638.png,precision
1162,747,176,141,1380,783,85,54,precision4106.png,precision
396,329,269,354,0,0,0,0,precision2024.png,precision
595,644,249,251,0,0,0,0,precision2673.png,precision
1231,350,265,303,481,831,61,30,precision09117.png,precision
1187,291,306,361,1527,469,174,138,precision09296.png,precision
642,427,135,84,850,621,154,214,precision07598.png,precision
765,726,184,145,1136,771,116,98,precision1534.png,precision
919,592,189,167,238,636,223,137,precision0206.png,precision
618,662,218,235,0,0,0,0,precision2714.png,precision
687,461,178,105,1013,705,151,379,precision06910.png,precision
555,455,163,111,824,710,127,278,precision07157.png,precision
907,761,188,156,530,822,95,35,precision3028.png,precision
484,378,148,93,658,591,269,247,precision07809.png,precision
950,700,173,168,408,820,109,36,precision2986.png,precision
664,408,156,98,861,612,294,238,precision07954.png,precision
592,643,230,252,0,0,0,0,precision2704.png,precision
1049,522,205,265,190,663,221,133,precision0115.png,precision
1260,750,175,151,0,0,0,0,precision3580.png,precision
1390,576,110,203,1561,610,95,116,precision09498.png,precision
575,650,234,251,0,0,0,0,precision2717.png,precision
1239,590,187,194,1462,634,104,84,precision09697.png,precision
489,551,158,61,773,729,113,230,precision07571.png,precision
521,615,278,241,1401,471,50,256,precision5358.png,precision
667,474,154,136,918,640,169,122,precision07742.png,precision
709,573,159,187,1026,571,87,65,precision1776.png,precision
1135,391,299,303,1464,488,163,136,precision09215.png,precision
492,351,271,373,0,0,0,0,precision2009.png,precision
821,751,211,144,0,0,0,0,precision2813.png,precision
1036,559,221,228,192,663,221,133,precision0116.png,precision
1468,533,176,189,1663,556,200,262,precision5916.png,precision
1200,765,194,170,0,0,0,0,precision4005.png,precision
1144,347,283,61,0,0,0,0,precision08244.png,precision
1490,613,84,113,1578,656,115,163,precision6243.png,precision
1001,740,213,189,150,656,230,138,precision0003.png,precision
707,729,161,176,1015,749,140,51,precision2395.png,precision
1321,276,211,271,1500,376,181,140,precision09088.png,precision
1118,302,230,73,1303,477,174,242,precision08263.png,precision
623,646,219,248,0,0,0,0,precision2710.png,precision
-61,679,863,284,0,0,0,0,precision6559.png,precision
555,413,195,112,838,652,144,326,precision07001.png,precision
833,657,169,199,1014,725,96,347,precision6183.png,precision
1355,892,156,105,0,0,0,0,precision4119.png,precision
1345,887,171,139,269,1012,112,70,precision4459.png,precision
-506,379,1065,535,1440,787,65,212,precision6539.png,precision
1104,387,227,108,1280,604,320,237,precision08509.png,precision
1381,541,152,146,0,0,0,0,precision5066.png,precision
386,401,206,132,714,663,189,248,precision07122.png,precision
1208,789,90,143,1654,1016,135,45,precision0883.png,precision
1271,842,153,120,1408,843,50,171,precision0445.png,precision
624,525,233,141,0,0,0,0,precision1639.png,precision
1296,412,181,156,1400,597,150,277,precision08828.png,precision
1171,255,233,83,1350,430,155,293,precision08255.png,precision
1119,582,215,231,0,0,0,0,precision4237.png,precision
1136,305,309,394,1480,478,174,140,precision09230.png,precision
553,454,164,114,779,649,258,186,precision07921.png,precision
692,378,160,100,965,628,196,277,precision07380.png,precision
564,429,171,83,807,669,132,290,precision07446.png,precision
1310,535,216,233,1550,578,92,203,precision5881.png,precision
541,388,156,122,809,630,196,212,precision07460.png,precision
467,341,254,393,979,440,162,255,precision2003.png,precision
1356,319,247,91,1500,505,353,194,precision08607.png,precision
