hand_min_x,hand_min_y,hand_width,hand_height,handedness,picture_name,grasp
819,474,223,266,left,frame_11435.jpg,precision
829,464,220,283,left,frame_11450.jpg,precision
722,753,142,139,left,frame_895.jpg,precision
971,502,170,162,left,frame_792.jpg,precision
965,537,223,188,left,frame_11053.jpg,precision
233,618,350,376,left,frame_10592.jpg,precision
809,707,141,177,left,frame_4378.jpg,precision
1093,595,186,210,left,frame_11306.jpg,precision
883,760,116,206,left,frame_4455.jpg,precision
1200,763,221,213,left,frame_10878.jpg,precision
769,199,265,421,left,frame_8493.jpg,precision
769,833,152,187,left,frame_3938.jpg,precision
842,684,145,167,left,frame_4412.jpg,precision
1036,665,269,187,left,frame_10675.jpg,precision
316,573,170,376,left,frame_3542.jpg,precision
965,716,323,268,left,frame_11279.jpg,precision
1008,552,232,203,left,frame_11349.jpg,precision
714,745,134,144,left,frame_897.jpg,precision
979,661,200,200,left,frame_10986.jpg,precision
975,674,199,186,left,frame_10958.jpg,precision
900,929,115,151,left,frame_877.jpg,precision
770,151,226,345,left,frame_8482.jpg,precision
1006,610,256,170,left,frame_10692.jpg,precision
847,509,217,262,left,frame_11443.jpg,precision
838,673,142,178,left,frame_4416.jpg,precision
993,586,239,215,left,frame_10728.jpg,precision
960,613,264,196,left,frame_9887.jpg,precision
537,393,250,354,left,frame_11199.jpg,precision
942,600,197,199,left,frame_11404.jpg,precision
914,679,246,217,left,frame_9842.jpg,precision
941,599,220,195,left,frame_9867.jpg,precision
1556,811,232,269,left,frame_10844.jpg,precision
519,402,270,334,left,frame_11187.jpg,precision
391,311,384,292,left,frame_11532.jpg,precision
967,410,187,235,left,frame_11092.jpg,precision
1066,735,275,177,left,frame_10667.jpg,precision
847,684,144,167,left,frame_4410.jpg,precision
451,409,230,426,left,frame_11233.jpg,precision
610,588,105,118,left,frame_6342.jpg,precision
823,487,215,260,left,frame_11438.jpg,precision
265,203,405,383,left,frame_10829.jpg,precision
1037,564,200,191,left,frame_11323.jpg,precision
342,630,204,266,left,frame_4281.jpg,precision
285,231,371,376,left,frame_10825.jpg,precision
761,828,152,190,left,frame_3933.jpg,precision
332,726,328,354,left,frame_10583.jpg,precision
977,557,153,212,left,frame_11029.jpg,precision
984,652,181,208,left,frame_10995.jpg,precision
1024,694,214,176,left,frame_804.jpg,precision
971,656,196,208,left,frame_10983.jpg,precision
511,633,125,292,left,frame_3533.jpg,precision
1031,702,289,167,left,frame_10685.jpg,precision
1200,767,215,210,left,frame_10876.jpg,precision
980,663,207,202,left,frame_10989.jpg,precision
943,595,274,350,left,frame_10638.jpg,precision
1007,641,209,185,left,frame_802.jpg,precision
797,715,136,174,left,frame_4365.jpg,precision
1049,721,302,237,left,frame_10680.jpg,precision
968,610,209,206,left,frame_11015.jpg,precision
783,723,140,175,left,frame_4352.jpg,precision
679,466,339,533,left,frame_8504.jpg,precision
981,534,182,163,left,frame_795.jpg,precision
983,594,187,263,left,frame_4388.jpg,precision
770,745,132,170,left,frame_4336.jpg,precision
984,546,185,164,left,frame_796.jpg,precision
995,613,194,274,left,frame_4406.jpg,precision
882,467,213,225,left,frame_11064.jpg,precision
1108,673,194,177,left,frame_10899.jpg,precision
989,560,224,208,left,frame_11368.jpg,precision
481,890,165,190,left,frame_4289.jpg,precision
980,658,195,217,left,frame_10988.jpg,precision
777,726,147,173,left,frame_4347.jpg,precision
534,393,270,357,left,frame_11194.jpg,precision
994,677,202,174,left,frame_10924.jpg,precision
936,598,258,184,left,frame_9876.jpg,precision
763,829,151,188,left,frame_3935.jpg,precision
980,521,174,156,left,frame_794.jpg,precision
624,413,251,278,left,frame_1498.jpg,precision
980,546,176,191,left,frame_11358.jpg,precision
957,582,193,187,left,frame_11374.jpg,precision
815,756,144,240,left,frame_4432.jpg,precision
973,543,164,185,left,frame_11049.jpg,precision
1049,565,239,209,left,frame_11316.jpg,precision
805,709,136,170,left,frame_4367.jpg,precision
964,576,170,185,left,frame_11377.jpg,precision
778,726,144,172,left,frame_4350.jpg,precision
474,394,224,435,left,frame_11225.jpg,precision
970,662,206,207,left,frame_10982.jpg,precision
748,825,146,192,left,frame_3920.jpg,precision
949,595,180,240,left,frame_9861.jpg,precision
975,581,219,203,left,frame_11384.jpg,precision
809,704,139,177,left,frame_4376.jpg,precision
749,825,147,190,left,frame_3919.jpg,precision
1332,846,120,142,left,frame_10860.jpg,precision
1062,602,186,246,left,frame_10652.jpg,precision
862,538,216,226,left,frame_11423.jpg,precision
943,575,214,222,left,frame_9883.jpg,precision
691,396,232,268,left,frame_1491.jpg,precision
778,837,147,180,left,frame_3940.jpg,precision
989,560,227,162,left,frame_10695.jpg,precision
763,828,150,189,left,frame_3934.jpg,precision
931,599,173,209,left,frame_11408.jpg,precision
797,785,160,182,left,frame_4311.jpg,precision
793,721,134,173,left,frame_4357.jpg,precision
1193,768,234,211,left,frame_10880.jpg,precision
796,758,133,231,left,frame_4429.jpg,precision
953,597,195,199,left,frame_11393.jpg,precision
799,862,175,175,left,frame_4305.jpg,precision
976,507,215,161,left,frame_10698.jpg,precision
786,915,171,165,left,frame_4302.jpg,precision
164,721,494,315,left,frame_1694.jpg,precision
794,441,232,286,left,frame_11452.jpg,precision
679,394,281,267,left,frame_1486.jpg,precision
1055,589,186,249,left,frame_10651.jpg,precision
1073,733,228,191,left,frame_10660.jpg,precision
787,130,232,407,left,frame_8490.jpg,precision
672,730,142,134,left,frame_900.jpg,precision
1506,787,228,293,left,frame_10848.jpg,precision
959,667,212,191,left,frame_10977.jpg,precision
971,580,192,190,left,frame_11381.jpg,precision
892,709,286,226,left,frame_9839.jpg,precision
1047,564,180,194,left,frame_11329.jpg,precision
774,484,226,254,left,frame_1712.jpg,precision
772,166,287,430,left,frame_8492.jpg,precision
1023,663,202,186,left,frame_10913.jpg,precision
1034,660,198,190,left,frame_10909.jpg,precision
1109,633,223,181,left,frame_11302.jpg,precision
857,432,245,253,left,frame_11080.jpg,precision
1185,734,208,194,left,frame_10887.jpg,precision
460,395,296,293,left,frame_11161.jpg,precision
856,750,160,242,left,frame_4440.jpg,precision
1614,818,252,262,left,frame_10811.jpg,precision
1085,676,198,206,left,frame_10656.jpg,precision
1106,628,199,177,left,frame_11303.jpg,precision
998,601,197,175,left,frame_800.jpg,precision
1057,725,280,219,left,frame_10681.jpg,precision
1051,711,281,172,left,frame_10670.jpg,precision
981,659,195,202,left,frame_10990.jpg,precision
886,732,281,225,left,frame_9837.jpg,precision
832,653,157,197,left,frame_4399.jpg,precision
971,676,205,187,left,frame_10959.jpg,precision
943,499,135,126,left,frame_785.jpg,precision
430,555,199,239,left,frame_4278.jpg,precision
1175,722,200,193,left,frame_10889.jpg,precision
670,485,332,550,left,frame_8505.jpg,precision
987,569,174,173,left,frame_11362.jpg,precision
932,880,180,193,left,frame_2160.jpg,precision
958,487,144,136,left,frame_787.jpg,precision
477,377,235,432,left,frame_11217.jpg,precision
969,576,169,190,left,frame_11027.jpg,precision
971,606,195,184,left,frame_11018.jpg,precision
615,586,99,115,left,frame_6341.jpg,precision
307,290,351,358,left,frame_10812.jpg,precision
879,747,288,224,left,frame_9836.jpg,precision
753,821,145,195,left,frame_3924.jpg,precision
993,588,197,165,left,frame_799.jpg,precision
871,447,239,258,left,frame_11082.jpg,precision
751,751,152,177,left,frame_4328.jpg,precision
860,546,137,172,left,frame_6016.jpg,precision
792,716,132,227,left,frame_4425.jpg,precision
1502,907,267,173,left,frame_11163.jpg,precision
938,569,216,221,left,frame_9882.jpg,precision
133,144,490,474,left,frame_10837.jpg,precision
971,581,220,222,left,frame_11400.jpg,precision
977,671,207,189,left,frame_10957.jpg,precision
973,603,203,181,left,frame_11021.jpg,precision
839,742,155,257,left,frame_4436.jpg,precision
534,396,257,349,left,frame_11197.jpg,precision
810,707,138,177,left,frame_4379.jpg,precision
202,536,178,392,left,frame_3548.jpg,precision
985,561,223,283,left,frame_10643.jpg,precision
681,397,230,271,left,frame_1493.jpg,precision
292,265,375,376,left,frame_10819.jpg,precision
361,593,191,356,left,frame_3540.jpg,precision
940,647,244,215,left,frame_9855.jpg,precision
950,588,223,206,left,frame_9884.jpg,precision
113,191,500,457,left,frame_10839.jpg,precision
401,318,383,285,left,frame_11533.jpg,precision
985,672,210,195,left,frame_10944.jpg,precision
966,584,213,209,left,frame_11397.jpg,precision
737,479,149,139,left,frame_4265.jpg,precision
1029,663,193,181,left,frame_10911.jpg,precision
535,393,266,355,left,frame_11196.jpg,precision
939,575,203,201,left,frame_9880.jpg,precision
111,513,230,438,left,frame_3559.jpg,precision
1084,694,205,201,left,frame_10657.jpg,precision
621,724,146,146,left,frame_904.jpg,precision
995,610,190,277,left,frame_4401.jpg,precision
1102,664,188,184,left,frame_10900.jpg,precision
983,658,177,206,left,frame_10993.jpg,precision
920,872,181,208,left,frame_2158.jpg,precision
993,671,202,184,left,frame_10925.jpg,precision
898,672,311,408,left,frame_10634.jpg,precision
963,589,239,234,left,frame_10738.jpg,precision
970,571,190,172,left,frame_11043.jpg,precision
921,517,127,118,left,frame_782.jpg,precision
556,756,151,125,left,frame_6355.jpg,precision
749,753,149,178,left,frame_4326.jpg,precision
1004,543,200,199,left,frame_11341.jpg,precision
292,310,366,345,left,frame_10807.jpg,precision
770,896,105,184,left,frame_3905.jpg,precision
970,494,162,153,left,frame_791.jpg,precision
418,330,352,289,left,frame_11520.jpg,precision
968,692,320,280,left,frame_11280.jpg,precision
745,844,150,194,left,frame_3912.jpg,precision
998,611,192,276,left,frame_4405.jpg,precision
939,640,242,223,left,frame_9856.jpg,precision
854,585,139,148,left,frame_6015.jpg,precision
400,371,369,293,left,frame_11515.jpg,precision
1035,570,185,260,left,frame_10648.jpg,precision
844,741,160,253,left,frame_4437.jpg,precision
890,768,110,212,left,frame_4452.jpg,precision
1099,386,115,220,left,frame_11101.jpg,precision
1462,825,178,246,left,frame_10610.jpg,precision
981,676,213,189,left,frame_10947.jpg,precision
808,832,168,173,left,frame_4307.jpg,precision
154,139,471,463,left,frame_10836.jpg,precision
938,578,184,226,left,frame_9864.jpg,precision
1160,690,183,204,left,frame_10892.jpg,precision
750,880,135,198,left,frame_3907.jpg,precision
783,688,162,209,left,frame_4394.jpg,precision
827,894,188,186,left,frame_2083.jpg,precision
317,697,206,267,left,frame_4283.jpg,precision
797,729,151,174,left,frame_4389.jpg,precision
941,572,201,218,left,frame_9881.jpg,precision
1186,779,245,195,left,frame_10883.jpg,precision
852,748,161,245,left,frame_4439.jpg,precision
809,709,147,174,left,frame_4381.jpg,precision
966,560,238,250,left,frame_10733.jpg,precision
756,822,147,196,left,frame_3926.jpg,precision
888,906,98,166,left,frame_879.jpg,precision
959,666,207,193,left,frame_10975.jpg,precision
846,427,184,246,left,frame_1722.jpg,precision
289,237,377,376,left,frame_10824.jpg,precision
1086,587,185,220,left,frame_11308.jpg,precision
955,589,215,212,left,frame_11402.jpg,precision
412,510,280,457,left,frame_11242.jpg,precision
1055,701,264,183,left,frame_10679.jpg,precision
804,709,141,169,left,frame_4368.jpg,precision
594,247,264,297,left,frame_8462.jpg,precision
948,646,190,194,left,frame_11004.jpg,precision
825,751,152,245,left,frame_4434.jpg,precision
728,271,208,233,left,frame_8469.jpg,precision
918,868,182,212,left,frame_2157.jpg,precision
951,553,243,262,left,frame_10735.jpg,precision
888,779,118,211,left,frame_4448.jpg,precision
773,735,137,172,left,frame_4339.jpg,precision
972,605,208,203,left,frame_11016.jpg,precision
900,855,179,225,left,frame_2153.jpg,precision
958,519,220,187,left,frame_11055.jpg,precision
990,611,190,268,left,frame_4398.jpg,precision
471,394,227,431,left,frame_11226.jpg,precision
893,775,110,211,left,frame_4450.jpg,precision
782,111,239,380,left,frame_8487.jpg,precision
1021,665,209,178,left,frame_803.jpg,precision
949,608,192,230,left,frame_9860.jpg,precision
340,634,464,377,left,frame_1699.jpg,precision
931,450,223,249,left,frame_11088.jpg,precision
922,659,245,223,left,frame_9847.jpg,precision
940,551,182,202,left,frame_10750.jpg,precision
1084,639,184,216,left,frame_10654.jpg,precision
990,608,259,185,left,frame_10713.jpg,precision
988,556,186,164,left,frame_797.jpg,precision
982,400,177,218,left,frame_11094.jpg,precision
808,705,138,175,left,frame_4374.jpg,precision
140,605,399,443,left,frame_9700.jpg,precision
966,407,188,227,left,frame_11093.jpg,precision
537,399,252,334,left,frame_11198.jpg,precision
450,416,229,450,left,frame_11235.jpg,precision
274,218,390,381,left,frame_10827.jpg,precision
425,787,284,293,left,frame_10578.jpg,precision
397,578,196,234,left,frame_4279.jpg,precision
418,830,168,248,left,frame_4287.jpg,precision
1195,770,224,207,left,frame_10879.jpg,precision
419,356,351,276,left,frame_11517.jpg,precision
879,699,324,381,left,frame_10633.jpg,precision
934,653,253,228,left,frame_9853.jpg,precision
687,400,271,264,left,frame_1488.jpg,precision
26,570,339,447,left,frame_9714.jpg,precision
979,575,241,237,left,frame_10731.jpg,precision
605,725,149,159,left,frame_905.jpg,precision
990,675,210,176,left,frame_10930.jpg,precision
113,539,179,408,left,frame_3561.jpg,precision
945,624,184,222,left,frame_11007.jpg,precision
667,269,233,259,left,frame_8466.jpg,precision
476,394,211,443,left,frame_11222.jpg,precision
800,717,137,172,left,frame_4366.jpg,precision
618,272,270,261,left,frame_8464.jpg,precision
786,722,138,174,left,frame_4353.jpg,precision
777,830,155,179,left,frame_3942.jpg,precision
720,467,149,142,left,frame_4267.jpg,precision
1043,724,291,219,left,frame_10682.jpg,precision
949,582,268,339,left,frame_10639.jpg,precision
1103,619,196,187,left,frame_11304.jpg,precision
982,568,178,183,left,frame_11032.jpg,precision
986,673,211,190,left,frame_10939.jpg,precision
973,533,144,197,left,frame_11046.jpg,precision
1445,764,188,309,left,frame_10627.jpg,precision
744,231,219,273,left,frame_8476.jpg,precision
986,576,236,207,left,frame_10717.jpg,precision
953,597,192,201,left,frame_11392.jpg,precision
691,396,241,272,left,frame_1490.jpg,precision
935,653,251,224,left,frame_9854.jpg,precision
1090,587,182,223,left,frame_11307.jpg,precision
975,620,186,202,left,frame_11014.jpg,precision
831,745,151,254,left,frame_4435.jpg,precision
750,754,152,176,left,frame_4327.jpg,precision
1049,569,232,196,left,frame_11318.jpg,precision
796,720,136,171,left,frame_4361.jpg,precision
876,465,218,226,left,frame_11065.jpg,precision
1194,777,237,195,left,frame_10881.jpg,precision
1067,726,272,166,left,frame_10669.jpg,precision
773,727,149,173,left,frame_4345.jpg,precision
777,707,155,197,left,frame_4392.jpg,precision
1075,740,230,189,left,frame_10661.jpg,precision
537,389,241,358,left,frame_11201.jpg,precision
841,435,207,237,left,frame_1726.jpg,precision
969,677,186,165,left,frame_10968.jpg,precision
951,743,341,263,left,frame_11278.jpg,precision
984,557,173,193,left,frame_11031.jpg,precision
820,870,193,210,left,frame_2086.jpg,precision
546,698,141,111,left,frame_6352.jpg,precision
982,580,208,161,left,frame_11041.jpg,precision
923,557,207,219,left,frame_10748.jpg,precision
423,587,301,435,left,frame_11245.jpg,precision
1046,577,212,187,left,frame_11319.jpg,precision
867,742,128,216,left,frame_4458.jpg,precision
958,622,167,229,left,frame_11011.jpg,precision
757,755,159,183,left,frame_4317.jpg,precision
295,570,185,377,left,frame_3543.jpg,precision
981,564,242,219,left,frame_10719.jpg,precision
987,672,213,192,left,frame_10941.jpg,precision
1048,572,168,258,left,frame_10649.jpg,precision
996,670,202,179,left,frame_10929.jpg,precision
986,674,210,188,left,frame_10938.jpg,precision
855,841,110,146,left,frame_886.jpg,precision
746,752,154,180,left,frame_4322.jpg,precision
762,751,142,172,left,frame_4332.jpg,precision
842,511,224,264,left,frame_11442.jpg,precision
947,629,220,223,left,frame_9858.jpg,precision
302,308,351,339,left,frame_10808.jpg,precision
1026,554,214,201,left,frame_11337.jpg,precision
929,596,174,206,left,frame_11409.jpg,precision
930,598,176,198,left,frame_11411.jpg,precision
1038,573,211,182,left,frame_11322.jpg,precision
841,435,201,239,left,frame_1725.jpg,precision
861,515,222,247,left,frame_11428.jpg,precision
885,474,215,218,left,frame_11063.jpg,precision
767,745,132,172,left,frame_4335.jpg,precision
961,476,215,153,left,frame_10700.jpg,precision
770,741,132,170,left,frame_4337.jpg,precision
566,751,156,176,left,frame_6357.jpg,precision
1034,670,267,189,left,frame_10677.jpg,precision
1002,559,205,261,left,frame_10645.jpg,precision
815,772,178,159,left,frame_6008.jpg,precision
866,527,214,236,left,frame_11426.jpg,precision
1049,706,282,168,left,frame_10671.jpg,precision
984,564,242,222,left,frame_10720.jpg,precision
854,427,180,239,left,frame_1723.jpg,precision
454,394,231,427,left,frame_11229.jpg,precision
1169,702,181,196,left,frame_10891.jpg,precision
