Time,left_none,left_precision,left_power,separator,right_none,right_precision,right_power
2165.5 sec,0,0,0,0,0,0,0
2165.5 sec,0,0,0,0,0,0,0
2165.6 sec,0,0,0,0,0,0,0
2165.6 sec,0,0,0,0,0,0,0
2165.6 sec,0,0,0,0,0,0,0
2165.6 sec,0,0,0,0,0,0,0
2165.6 sec,0,0,0,0,0,0,0
2165.7 sec,0,0,0,0,0,0,0
2165.7 sec,0,0,0,0,0,0,0
2165.7 sec,0,0,0,0,0,0,0
2165.7 sec,0,0,0,0,0,0,0
2165.7 sec,0,0,0,0,0,0,0
2165.8 sec,0,0,0,0,0,0,0
2165.8 sec,0,0,0,0,0,0,0
2165.8 sec,0,0,0,0,0,0,0
2165.8 sec,0,0,0,0,0,0,0
2165.8 sec,0,0,0,0,0,0,0
2165.9 sec,0,0,0,0,0,0,0
2165.9 sec,0,0,0,0,0,0,0
2165.9 sec,0,0,0,0,0,0,0
2165.9 sec,0,0,0,0,0,0,0
2165.9 sec,0,0,0,0,0,0,0
2166 sec,0,0,0,0,0,0,0
2166 sec,0,0,0,0,0,0,0
2166 sec,0,0,0,0,0,0,0
2166 sec,0,0,0,0,0,0,0
2166 sec,0,0,0,0,0,0,0
2166.1 sec,0,0,0,0,0,0,0
2166.1 sec,0,0,0,0,0,0,0
2166.1 sec,0,0,0,0,0,0,0
2166.1 sec,0,0,0,0,0,0,0
2166.1 sec,0,0,0,0,0,0,0
2166.2 sec,0,0,0,0,0,0,0
2166.2 sec,0,0,0,0,0,0,0
2166.2 sec,0,0,0,0,0,0,0
2166.2 sec,0,0,0,0,0,0,0
2166.2 sec,0,0,0,0,0,0,0
2166.3 sec,0,0,0,0,0,0,0
2166.3 sec,0,0,0,0,0,0,0
2166.3 sec,0,0,0,0,0,0,0
2166.3 sec,0,0,0,0,0,0,0
2166.3 sec,0,0,0,0,0,0,0
2166.4 sec,0,0,0,0,0,0,0
2166.4 sec,0,0,0,0,0,0,0
2166.4 sec,0,0,0,0,0,0,0
2166.4 sec,0,0,0,0,0,0,0
2166.4 sec,0,0,0,0,0,0,0
2166.5 sec,0,0,0,0,0,0,0
2166.5 sec,0,0,0,0,0,0,0
2166.5 sec,0,0,0,0,0,0,0
2166.5 sec,0,0,0,0,0,0,0
2166.5 sec,0,0,0,0,0,0,0
2166.6 sec,0,0,0,0,0,0,0
2166.6 sec,0,0,0,0,0,0,0
2166.6 sec,0,0,0,0,0,0,0
2166.6 sec,0,0,0,0,0,0,0
2166.6 sec,0,0,0,0,0,0,0
2166.7 sec,0,0,0,0,0,0,0
2166.7 sec,0,0,0,0,0,0,0
2166.7 sec,0,0,0,0,0,0,0
2166.7 sec,0,0,0,0,0,0,0
2166.7 sec,0,0,0,0,0,0,0
2166.8 sec,0,0,0,0,0,0,0
2166.8 sec,0,0,0,0,0,0,0
2166.8 sec,0,0,0,0,0,0,0
2166.8 sec,0,0,0,0,0,0,0
2166.8 sec,0,0,0,0,0,0,0
2166.9 sec,0,0,0,0,0,0,0
2166.9 sec,0,0,0,0,0,0,0
2166.9 sec,0,0,0,0,0,0,0
2166.9 sec,0,0,0,0,0,0,0
2166.9 sec,0,0,0,0,0,0,0
2167 sec,0,0,0,0,0,0,0
2167 sec,0,0,0,0,0,0,0
2167 sec,0,0,0,0,0,0,0
2167 sec,0,0,0,0,0,0,0
2167 sec,0,0,0,0,0,0,0
2167.1 sec,0,0,0,0,0,0,0
2167.1 sec,0,0,0,0,0,0,0
2167.1 sec,0,0,0,0,0,0,0
2167.1 sec,0,0,0,0,0,0,0
2167.1 sec,0,0,0,0,0,0,0
2167.2 sec,0,0,0,0,0,0,0
2167.2 sec,0,0,0,0,0,0,0
2167.2 sec,0,0,0,0,0,0,0
2167.2 sec,0,0,0,0,0,0,0
2167.2 sec,0,0,0,0,0,0,0
2167.3 sec,0,0,0,0,0,0,0
2167.3 sec,0,0,0,0,0,0,0
2167.3 sec,0,0,0,0,0,0,0
2167.3 sec,0,0,0,0,0,0,0
2167.3 sec,0,0,0,0,0,0,0
2167.4 sec,0,0,0,0,0,0,0
2167.4 sec,0,0,0,0,0,0,0
2167.4 sec,0,0,0,0,0,0,0
2167.4 sec,0,0,0,0,0,0,0
2167.4 sec,0,0,0,0,0,0,0
2167.5 sec,0,0,0,0,0,0,0
2167.5 sec,0,0,0,0,0,0,0
2167.5 sec,0,0,0,0,0,0,0
2167.5 sec,0,0,0,0,0,0,0
2167.5 sec,0,0,0,0,0,0,0
2167.6 sec,0,0,0,0,0,0,0
2167.6 sec,0,0,0,0,0,0,0
2167.6 sec,0,0,0,0,0,0,0
2167.6 sec,0,0,0,0,0,0,0
2167.6 sec,0,0,0,0,0,0,0
2167.7 sec,0,0,0,0,0,0,0
2167.7 sec,0,0,0,0,0,0,0
2167.7 sec,0,0,0,0,0,0,0
2167.7 sec,0,0,0,0,0,0,0
2167.7 sec,0,0,0,0,0,0,0
2167.8 sec,0,0,0,0,0,0,0
2167.8 sec,0,0,0,0,0,0,0
2167.8 sec,0,0,0,0,0,0,0
2167.8 sec,0,0,0,0,0,0,0
2167.8 sec,0,0,0,0,0,0,0
2167.9 sec,0,0,0,0,0,0,0
2167.9 sec,0,0,0,0,0,0,0
2167.9 sec,0,0,0,0,0,0,0
2167.9 sec,0,0,0,0,0,0,0
2167.9 sec,0,0,0,0,0,0,0
2168 sec,0,0,0,0,0,0,0
2168 sec,0,0,0,0,0,0,0
2168 sec,0,0,0,0,0,0,0
2168 sec,0,0,0,0,0,0,0
2168 sec,0,0,0,0,0,0,0
2168.1 sec,0,0,0,0,0,0,0
2168.1 sec,0,0,0,0,0,0,0
2168.1 sec,0,0,0,0,0,0,0
2168.1 sec,0,0,0,0,0,0,0
2168.1 sec,0,0,0,0,0,0,0
2168.2 sec,0,0,0,0,0,0,0
2168.2 sec,0,0,0,0,0,0,0
2168.2 sec,0,0,0,0,0,0,0
2168.2 sec,0,0,0,0,0,0,0
2168.2 sec,0,0,0,0,0,0,0
2168.3 sec,0,0,0,0,0,0,0
2168.3 sec,0,0,0,0,0,0,0
2168.3 sec,0,0,0,0,0,0,0
2168.3 sec,0,0,0,0,0,0,0
2168.3 sec,0,0,0,0,0,0,0
2168.4 sec,0,0,0,0,0,0,0
2168.4 sec,0,0,0,0,0,0,0
2168.4 sec,0,0,0,0,0,0,0
2168.4 sec,0,0,0,0,0,0,0
2168.4 sec,0,0,0,0,0,0,0
2168.5 sec,0,0,0,0,0,0,0
2168.5 sec,0,0,0,0,0,0,0
2168.5 sec,0,0,0,0,0,0,0
2168.5 sec,0,0,0,0,0,0,0
2168.5 sec,0,0,0,0,0,0,0
2168.6 sec,0,0,0,0,0,0,0
2168.6 sec,0,0,0,0,0,0,0
2168.6 sec,0,0,0,0,0,0,0
2168.6 sec,0,0,0,0,0,0,0
2168.6 sec,0,0,0,0,0,0,0
2168.7 sec,0,0,0,0,0,0,0
2168.7 sec,0,0,0,0,0,0,0
2168.7 sec,0,0,0,0,0,0,0
2168.7 sec,0,0,0,0,0,0,0
2168.7 sec,0,0,0,0,0,0,0
2168.8 sec,0,0,0,0,0,0,0
2168.8 sec,0,0,0,0,0,0,0
2168.8 sec,0,0,0,0,0,0,0
2168.8 sec,0,0,0,0,0,0,0
2168.8 sec,0,0,0,0,0,0,0
2168.9 sec,0,0,0,0,0,0,0
2168.9 sec,0,0,0,0,0,0,0
2168.9 sec,0,0,0,0,0,0,0
2168.9 sec,0,0,0,0,0,0,0
2168.9 sec,0,0,0,0,0,0,0
2169 sec,0,0,0,0,0,0,0
2169 sec,0,0,0,0,0,0,0
2169 sec,0,0,0,0,0,0,0
2169 sec,0,0,0,0,0,0,0
2169 sec,0,0,0,0,0,0,0
2169.1 sec,0,0,0,0,0,0,0
2169.1 sec,0,0,0,0,0,0,0
2169.1 sec,0,0,0,0,0,0,0
2169.1 sec,0,0,0,0,0,0,0
2169.1 sec,0,0,0,0,0,0,0
2169.2 sec,0,0,0,0,0,0,0
2169.2 sec,0,0,0,0,0,0,0
2169.2 sec,0,0,0,0,0,0,0
2169.2 sec,0,0,0,0,0,0,0
2169.2 sec,0,0,0,0,0,0,0
2169.3 sec,0,0,0,0,0,0,0
2169.3 sec,0,0,0,0,0,0,0
2169.3 sec,0,0,0,0,0,0,0
2169.3 sec,0,0,0,0,0,0,0
2169.3 sec,0,0,0,0,0,0,0
2169.4 sec,0,0,0,0,0,0,0
2169.4 sec,0,0,0,0,0,0,0
2169.4 sec,0,0,0,0,0,0,0
2169.4 sec,0,0,0,0,0,0,0
2169.4 sec,0,0,0,0,0,0,0
2169.5 sec,0,0,0,0,0,0,0
2169.5 sec,0,0,0,0,0,0,0
2169.5 sec,0,0,0,0,0,0,0
2169.5 sec,0,0,0,0,0,0,0
2169.5 sec,0,0,0,0,0,0,0
2169.6 sec,0,0,0,0,0,0,0
2169.6 sec,0,0,0,0,0,0,0
2169.6 sec,0,0,0,0,0,0,0
2169.6 sec,0,0,0,0,0,0,0
2169.6 sec,0,0,0,0,0,0,0
2169.7 sec,0,0,0,0,0,0,0
2169.7 sec,0,0,0,0,0,0,0
2169.7 sec,0,0,0,0,0,0,0
2169.7 sec,0,0,0,0,0,0,0
2169.7 sec,0,0,0,0,0,0,0
2169.8 sec,0,0,0,0,0,0,0
2169.8 sec,0,0,0,0,0,0,0
2169.8 sec,0,0,0,0,0,0,0
2169.8 sec,0,0,0,0,0,0,0
2169.8 sec,0,0,0,0,0,0,0
2169.9 sec,0,0,0,0,0,0,0
2169.9 sec,0,0,0,0,0,0,0
2169.9 sec,0,0,0,0,0,0,0
2169.9 sec,0,0,0,0,0,0,0
2169.9 sec,0,0,0,0,0,0,0
2170 sec,0,0,0,0,0,0,0
2170 sec,0,0,0,0,0,0,0
2170 sec,0,0,0,0,0,0,0
2170 sec,0,0,0,0,0,0,0
2170 sec,0,0,0,0,0,0,0
2170.1 sec,0,0,0,0,0,0,0
2170.1 sec,0,0,0,0,0,0,0
2170.1 sec,0,0,0,0,0,0,0
2170.1 sec,0,0,0,0,0,0,0
2170.1 sec,0,0,0,0,0,0,0
2170.2 sec,0,0,0,0,0,0,0
2170.2 sec,0,0,0,0,0,0,0
2170.2 sec,0,0,0,0,0,0,0
2170.2 sec,0,0,0,0,0,0,0
2170.2 sec,0,0,0,0,0,0,0
2170.3 sec,0,0,0,0,0,0,0
2170.3 sec,0,0,0,0,0,0,0
2170.3 sec,0,0,0,0,0,0,0
2170.3 sec,0,0,0,0,0,0,0
2170.3 sec,0,0,0,0,0,0,0
2170.4 sec,0,0,0,0,0,0,0
2170.4 sec,0,0,0,0,0,0,0
2170.4 sec,0,0,0,0,0,0,0
2170.4 sec,0,0,0,0,0,0,0
2170.4 sec,0,0,0,0,0,0,0
2170.5 sec,0,0,0,0,0,0,0
2170.5 sec,0,0,0,0,0,0,0
2170.5 sec,0,0,0,0,0,0,0
2170.5 sec,0,0,0,0,0,0,0
2170.5 sec,0,0,0,0,0,0,0
2170.6 sec,0,0,0,0,0,0,0
2170.6 sec,0,0,0,0,0,0,0
2170.6 sec,0,0,0,0,0,0,0
2170.6 sec,0,0,0,0,0,0,0
2170.6 sec,0,0,0,0,0,0,0
2170.7 sec,0,0,0,0,0,0,0
2170.7 sec,0,0,0,0,0,0,0
2170.7 sec,0,0,0,0,0,0,0
2170.7 sec,0,0,0,0,0,0,0
2170.7 sec,0,0,0,0,0,0,0
2170.8 sec,0,0,0,0,0,0,0
2170.8 sec,0,0,0,0,0,0,0
2170.8 sec,0,0,0,0,0,0,0
2170.8 sec,0,0,0,0,0,0,0
2170.8 sec,0,0,0,0,0,0,0
2170.9 sec,0,0,0,0,0,0,0
2170.9 sec,0,0,0,0,0,0,0
2170.9 sec,0,0,0,0,0,0,0
2170.9 sec,0,0,0,0,0,0,0
2170.9 sec,0,0,0,0,0,0,0
2171 sec,0,0,0,0,0,0,0
2171 sec,0,0,0,0,0,0,0
2171 sec,0,0,0,0,0,0,0
2171 sec,0,0,0,0,0,0,0
2171 sec,0,0,0,0,0,0,0
2171.1 sec,0,0,0,0,0,0,0
2171.1 sec,0,0,0,0,0,0,0
2171.1 sec,0,0,0,0,0,0,0
2171.1 sec,0,0,0,0,0,0,0
2171.1 sec,0,0,0,0,0,0,0
2171.2 sec,0,0,0,0,0,0,0
2171.2 sec,0,0,0,0,0,0,0
2171.2 sec,0,0,0,0,0,0,0
2171.2 sec,0,0,0,0,0,0,0
2171.2 sec,0,0,0,0,0,0,0
2171.3 sec,0,0,0,0,0,0,0
2171.3 sec,0,0,0,0,0,0,0
2171.3 sec,0,0,0,0,0,0,0
2171.3 sec,0,0,0,0,0,0,0
2171.3 sec,0,0,0,0,0,0,0
2171.4 sec,0,0,0,0,0,0,0
2171.4 sec,0,0,0,0,0,0,0
2171.4 sec,0,0,0,0,0,0,0
2171.4 sec,0,0,0,0,0,0,0
2171.4 sec,0,0,0,0,0,0,0
2171.5 sec,0,0,0,0,0,0,0
2171.5 sec,0,0,0,0,0,0,0
2171.5 sec,0,0,0,0,0,0,0
2171.5 sec,0,0,0,0,0,0,0
2171.5 sec,0,0,0,0,0,0,0
2171.6 sec,0,0,0,0,0,0,0
2171.6 sec,0,0,0,0,0,0,0
2171.6 sec,0,0,0,0,0,0,0
2171.6 sec,0,0,0,0,0,0,0
2171.6 sec,0,0,0,0,0,0,0
2171.7 sec,0,0,0,0,0,0,0
2171.7 sec,0,0,0,0,0,0,0
2171.7 sec,0,0,0,0,0,0,0
2171.7 sec,0,0,0,0,0,0,0
2171.7 sec,0,0,0,0,0,0,0
2171.8 sec,0,0,0,0,0,0,0
2171.8 sec,0,0,0,0,0,0,0
2171.8 sec,0,0,0,0,0,0,0
2171.8 sec,0,0,0,0,0,0,0
2171.8 sec,0,0,0,0,0,0,0
2171.9 sec,0,0,0,0,0,0,0
2171.9 sec,0,0,0,0,0,0,0
2171.9 sec,0,0,0,0,0,0,0
2171.9 sec,0,0,0,0,0,0,0
2171.9 sec,0,0,0,0,0,0,0
2172 sec,0,0,0,0,0,0,0
2172 sec,0,0,0,0,0,0,0
2172 sec,0,0,0,0,0,0,0
2172 sec,0,0,0,0,0,0,0
2172 sec,0,0,0,0,0,0,0
2172.1 sec,0,0,0,0,0,0,0
2172.1 sec,0,0,0,0,0,0,0
2172.1 sec,0,0,0,0,0,0,0
2172.1 sec,0,0,0,0,0,0,0
2172.1 sec,0,0,0,0,0,0,0
2172.2 sec,0,0,0,0,0,0,0
2172.2 sec,0,0,0,0,0,0,0
2172.2 sec,0,0,0,0,0,0,0
2172.2 sec,0,0,0,0,0,0,0
2172.2 sec,0,0,0,0,0,0,0
2172.3 sec,0,0,0,0,0,0,0
2172.3 sec,0,0,0,0,0,0,0
2172.3 sec,0,0,0,0,0,0,0
2172.3 sec,0,0,0,0,0,0,0
2172.3 sec,0,0,0,0,0,0,0
2172.4 sec,0,0,0,0,0,0,0
2172.4 sec,0,0,0,0,0,0,0
2172.4 sec,0,0,0,0,0,0,0
2172.4 sec,0,0,0,0,0,0,0
2172.4 sec,0,0,0,0,0,0,0
2172.5 sec,0,0,0,0,0,0,0
2172.5 sec,0,0,0,0,0,0,0
2172.5 sec,0,0,0,0,0,0,0
2172.5 sec,0,0,0,0,0,0,0
2172.5 sec,0,0,0,0,0,0,0
2172.6 sec,0,0,0,0,0,0,0
2172.6 sec,0,0,0,0,0,0,0
2172.6 sec,0,0,0,0,0,0,0
2172.6 sec,0,0,0,0,0,0,0
2172.6 sec,0,0,0,0,0,0,0
2172.7 sec,0,0,0,0,0,0,0
2172.7 sec,0,0,0,0,0,0,0
2172.7 sec,0,0,0,0,0,0,0
2172.7 sec,0,0,0,0,0,0,0
2172.7 sec,0,0,0,0,0,0,0
2172.8 sec,0,0,0,0,0,0,0
2172.8 sec,0,0,0,0,0,0,0
2172.8 sec,0,0,0,0,0,0,0
2172.8 sec,0,0,0,0,0,0,0
2172.8 sec,0,0,0,0,0,0,0
2172.9 sec,0,0,0,0,0,0,0
2172.9 sec,0,0,0,0,0,0,0
2172.9 sec,0,0,0,0,0,0,0
2172.9 sec,0,0,0,0,0,0,0
2172.9 sec,0,0,0,0,0,0,0
2173 sec,0,0,0,0,0,0,0
2173 sec,0,0,0,0,0,0,0
2173 sec,0,0,0,0,0,0,0
2173 sec,0,0,0,0,0,0,0
2173 sec,0,0,0,0,0,0,0
2173.1 sec,0,0,0,0,0,0,0
2173.1 sec,0,0,0,0,0,0,0
2173.1 sec,0,0,0,0,0,0,0
2173.1 sec,0,0,0,0,0,0,0
2173.1 sec,0,0,0,0,0,0,0
2173.2 sec,0,0,0,0,0,0,0
2173.2 sec,0,0,0,0,0,0,0
2173.2 sec,0,0,0,0,0,0,0
2173.2 sec,0,0,0,0,0,0,0
2173.2 sec,0,0,0,0,0,0,0
2173.3 sec,0,0,0,0,0,0,0
2173.3 sec,0,0,0,0,0,0,0
2173.3 sec,0,0,0,0,0,0,0
2173.3 sec,0,0,0,0,0,0,0
2173.3 sec,0,0,0,0,0,0,0
2173.4 sec,0,0,0,0,0,0,0
2173.4 sec,0,0,0,0,0,0,0
2173.4 sec,0,0,0,0,0,0,0
2173.4 sec,0,0,0,0,0,0,0
2173.4 sec,0,0,0,0,0,0,0
2173.5 sec,0,0,0,0,0,0,0
2173.5 sec,0,0,0,0,0,0,0
2173.5 sec,0,0,0,0,0,0,0
2173.5 sec,0,0,0,0,0,0,0
2173.5 sec,0,0,0,0,0,0,0
2173.6 sec,0,0,0,0,0,0,0
2173.6 sec,0,0,0,0,0,0,0
2173.6 sec,0,0,0,0,0,0,0
2173.6 sec,0,0,0,0,0,0,0
2173.6 sec,0,0,0,0,0,0,0
2173.7 sec,0,0,0,0,0,0,0
2173.7 sec,0,0,0,0,0,0,0
2173.7 sec,0,0,0,0,0,0,0
2173.7 sec,0,0,0,0,0,0,0
2173.7 sec,0,0,0,0,0,0,0
2173.8 sec,0,0,0,0,0,0,0
2173.8 sec,0,0,0,0,0,0,0
2173.8 sec,0,0,0,0,0,0,0
2173.8 sec,0,0,0,0,0,0,0
2173.8 sec,0,0,0,0,0,0,0
2173.9 sec,0,0,0,0,0,0,0
2173.9 sec,0,0,0,0,0,0,0
2173.9 sec,0,0,0,0,0,0,0
2173.9 sec,0,0,0,0,0,0,0
2173.9 sec,0,0,0,0,0,0,0
2174 sec,0,0,0,0,0,0,0
2174 sec,0,0,0,0,0,0,0
2174 sec,0,0,0,0,0,0,0
2174 sec,0,0,0,0,0,0,0
2174 sec,0,0,0,0,0,0,0
2174.1 sec,0,0,0,0,0,0,0
2174.1 sec,0,0,0,0,0,0,0
2174.1 sec,0,0,0,0,0,0,0
2174.1 sec,0,0,0,0,0,0,0
2174.1 sec,0,0,0,0,0,0,0
2174.2 sec,0,0,0,0,0,0,0
2174.2 sec,0,0,0,0,0,0,0
2174.2 sec,0,0,0,0,0,0,0
2174.2 sec,0,0,0,0,0,0,0
2174.2 sec,0,0,0,0,0,0,0
2174.3 sec,0,0,0,0,0,0,0
2174.3 sec,0,0,0,0,0,0,0
2174.3 sec,0,0,0,0,0,0,0
2174.3 sec,0,0,0,0,0,0,0
2174.3 sec,0,0,0,0,0,0,0
2174.4 sec,0,0,0,0,0,0,0
2174.4 sec,0,0,0,0,0,0,0
2174.4 sec,0,0,0,0,0,0,0
2174.4 sec,0,0,0,0,0,0,0
2174.4 sec,0,0,0,0,0,0,0
2174.5 sec,0,0,0,0,0,0,0
2174.5 sec,0,0,0,0,0,0,0
2174.5 sec,0,0,0,0,0,0,0
2174.5 sec,0,0,0,0,0,0,0
2174.5 sec,0,0,0,0,0,0,0
2174.6 sec,0,0,0,0,0,0,0
2174.6 sec,0,0,0,0,0,0,0
2174.6 sec,0,0,0,0,0,0,0
2174.6 sec,0,0,0,0,0,0,0
2174.6 sec,0,0,0,0,0,0,0
2174.7 sec,0,0,0,0,0,0,0
2174.7 sec,0,0,0,0,0,0,0
2174.7 sec,0,0,0,0,0,0,0
2174.7 sec,0,0,0,0,0,0,0
2174.7 sec,0,0,0,0,0,0,0
2174.8 sec,0,0,0,0,0,0,0
2174.8 sec,0,0,0,0,0,0,0
2174.8 sec,0,0,0,0,0,0,0
2174.8 sec,0,0,0,0,0,0,0
2174.8 sec,0,0,0,0,0,0,0
2174.9 sec,0,0,0,0,0,0,0
2174.9 sec,0,0,0,0,0,0,0
2174.9 sec,0,0,0,0,0,0,0
2174.9 sec,0,0,0,0,0,0,0
2174.9 sec,0,0,0,0,0,0,0
2175 sec,0,0,0,0,0,0,0
2175 sec,0,0,0,0,0,0,0
2175 sec,0,0,0,0,0,0,0
2175 sec,0,0,0,0,0,0,0
2175 sec,0,0,0,0,0,0,0
2175.1 sec,0,0,0,0,0,0,0
2175.1 sec,0,0,0,0,0,0,0
2175.1 sec,0,0,0,0,0,0,0
2175.1 sec,0,0,0,0,0,0,0
2175.1 sec,0,0,0,0,0,0,0
2175.2 sec,0,0,0,0,0,0,0
2175.2 sec,0,0,0,0,0,0,0
2175.2 sec,0,0,0,0,0,0,0
2175.2 sec,0,0,0,0,0,0,0
2175.2 sec,0,0,0,0,0,0,0
2175.3 sec,0,0,0,0,0,0,0
2175.3 sec,0,0,0,0,0,0,0
2175.3 sec,0,0,0,0,0,0,0
2175.3 sec,0,0,0,0,0,0,0
2175.3 sec,0,0,0,0,0,0,0
2175.4 sec,0,0,0,0,0,0,0
2175.4 sec,0,0,0,0,0,0,0
2175.4 sec,0,0,0,0,0,0,0
2175.4 sec,0,0,0,0,0,0,0
2175.4 sec,0,0,0,0,0,0,0
2175.5 sec,0,0,0,0,0,0,0
2175.5 sec,0,0,0,0,0,0,0
2175.5 sec,0,0,0,0,0,0,0
2175.5 sec,0,0,0,0,0,0,0
2175.5 sec,0,0,0,0,0,0,0
2175.6 sec,0,0,0,0,0,0,0
2175.6 sec,0,0,0,0,0,0,0
2175.6 sec,0,0,0,0,0,0,0
2175.6 sec,0,0,0,0,0,0,0
2175.6 sec,0,0,0,0,0,0,0
2175.7 sec,0,0,0,0,0,0,0
2175.7 sec,0,0,0,0,0,0,0
2175.7 sec,0,0,0,0,0,0,0
2175.7 sec,0,0,0,0,0,0,0
2175.7 sec,0,0,0,0,0,0,0
2175.8 sec,0,0,0,0,0,0,0
2175.8 sec,0,0,0,0,0,0,0
2175.8 sec,0,0,0,0,0,0,0
2175.8 sec,0,0,0,0,0,0,0
2175.8 sec,0,0,0,0,0,0,0
2175.9 sec,0,0,0,0,0,0,0
2175.9 sec,0,0,0,0,0,0,0
2175.9 sec,0,0,0,0,0,0,0
2175.9 sec,0,0,0,0,0,0,0
2175.9 sec,0,0,0,0,0,0,0
2176 sec,0,0,0,0,0,0,0
2176 sec,0,0,0,0,0,0,0
2176 sec,0,0,0,0,0,0,0
2176 sec,0,0,0,0,0,0,0
2176 sec,0,0,0,0,0,0,0
2176.1 sec,0,0,0,0,0,0,0
2176.1 sec,0,0,0,0,0,0,0
2176.1 sec,0,0,0,0,0,0,0
2176.1 sec,0,0,0,0,0,0,0
2176.1 sec,0,0,0,0,0,0,0
2176.2 sec,0,0,0,0,0,0,0
2176.2 sec,0,0,0,0,0,0,0
2176.2 sec,0,0,0,0,0,0,0
2176.2 sec,0,0,0,0,0,0,0
2176.2 sec,0,0,0,0,0,0,0
2176.3 sec,0,0,0,0,0,0,0
2176.3 sec,0,0,0,0,0,0,0
2176.3 sec,0,0,0,0,0,0,0
2176.3 sec,0,0,0,0,0,0,0
2176.3 sec,0,0,0,0,0,0,0
2176.4 sec,0,0,0,0,0,0,0
2176.4 sec,0,0,0,0,0,0,0
2176.4 sec,0,0,0,0,0,0,0
2176.4 sec,0,0,0,0,0,0,0
2176.4 sec,0,0,0,0,0,0,0
2176.5 sec,0,0,0,0,0,0,0
2176.5 sec,0,0,0,0,0,0,0
2176.5 sec,0,0,0,0,0,0,0
2176.5 sec,0,0,0,0,0,0,0
2176.5 sec,0,0,0,0,0,0,0
2176.6 sec,0,0,0,0,0,0,0
2176.6 sec,0,0,0,0,0,0,0
2176.6 sec,0,0,0,0,0,0,0
2176.6 sec,0,0,0,0,0,0,0
2176.6 sec,0,0,0,0,0,0,0
2176.7 sec,0,0,0,0,0,0,0
2176.7 sec,0,0,0,0,0,0,0
2176.7 sec,0,0,0,0,0,0,0
2176.7 sec,0,0,0,0,0,0,0
2176.7 sec,0,0,0,0,0,0,0
2176.8 sec,0,0,0,0,0,0,0
2176.8 sec,0,0,0,0,0,0,0
2176.8 sec,0,0,0,0,0,0,0
2176.8 sec,0,0,0,0,0,0,0
2176.8 sec,0,0,0,0,0,0,0
2176.9 sec,0,0,0,0,0,0,0
2176.9 sec,0,0,0,0,0,0,0
2176.9 sec,0,0,0,0,0,0,0
2176.9 sec,0,0,0,0,0,0,0
2176.9 sec,0,0,0,0,0,0,0
2177 sec,0,0,0,0,0,0,0
2177 sec,0,0,0,0,0,0,0
2177 sec,0,0,0,0,0,0,0
2177 sec,0,0,0,0,0,0,0
2177 sec,0,0,0,0,0,0,0
2177.1 sec,0,0,0,0,0,0,0
2177.1 sec,0,0,0,0,0,0,0
2177.1 sec,0,0,0,0,0,0,0
2177.1 sec,0,0,0,0,0,0,0
2177.1 sec,0,0,0,0,0,0,0
2177.2 sec,0,0,0,0,0,0,0
2177.2 sec,0,0,0,0,0,0,0
2177.2 sec,0,0,0,0,0,0,0
2177.2 sec,0,0,0,0,0,0,0
2177.2 sec,0,0,0,0,0,0,0
2177.3 sec,0,0,0,0,0,0,0
2177.3 sec,0,0,0,0,0,0,0
2177.3 sec,0,0,0,0,0,0,0
2177.3 sec,0,0,0,0,0,0,0
2177.3 sec,0,0,0,0,0,0,0
2177.4 sec,0,0,0,0,0,0,0
2177.4 sec,0,0,0,0,0,0,0
2177.4 sec,0,0,0,0,0,0,0
2177.4 sec,0,0,0,0,0,0,0
2177.4 sec,0,0,0,0,0,0,0
2177.5 sec,0,0,0,0,0,0,0
2177.5 sec,0,0,0,0,0,0,0
2177.5 sec,0,0,0,0,0,0,0
2177.5 sec,0,0,0,0,0,0,0
2177.5 sec,0,0,0,0,0,0,0
2177.6 sec,0,0,0,0,0,0,0
2177.6 sec,0,0,0,0,0,0,0
2177.6 sec,0,0,0,0,0,0,0
2177.6 sec,0,0,0,0,0,0,0
2177.6 sec,0,0,0,0,0,0,0
2177.7 sec,0,0,0,0,0,0,0
2177.7 sec,0,0,0,0,0,0,0
2177.7 sec,0,0,0,0,0,0,0
2177.7 sec,0,0,0,0,0,0,0
2177.7 sec,0,0,0,0,0,0,0
2177.8 sec,0,0,0,0,0,0,0
2177.8 sec,0,0,0,0,0,0,0
2177.8 sec,0,0,0,0,0,0,0
2177.8 sec,0,0,0,0,0,0,0
2177.8 sec,0,0,0,0,0,0,0
2177.9 sec,0,0,0,0,0,0,0
2177.9 sec,0,0,0,0,0,0,0
2177.9 sec,0,0,0,0,0,0,0
2177.9 sec,0,0,0,0,0,0,0
2177.9 sec,0,0,0,0,0,0,0
2178 sec,0,0,0,0,0,0,0
2178 sec,0,0,0,0,0,0,0
2178 sec,0,0,0,0,0,0,0
2178 sec,0,0,0,0,0,0,0
2178 sec,0,0,0,0,0,0,0
2178.1 sec,0,0,0,0,0,0,0
2178.1 sec,0,0,0,0,0,0,0
2178.1 sec,0,0,0,0,0,0,0
2178.1 sec,0,0,0,0,0,0,0
2178.1 sec,0,0,0,0,0,0,0
2178.2 sec,0,0,0,0,0,0,0
2178.2 sec,0,0,0,0,0,0,0
2178.2 sec,0,0,0,0,0,0,0
2178.2 sec,0,0,0,0,0,0,0
2178.2 sec,0,0,0,0,0,0,0
2178.3 sec,0,0,0,0,0,0,0
2178.3 sec,0,0,0,0,0,0,0
2178.3 sec,0,0,0,0,0,0,0
